tuning_context,candidate_key,q_base,acceleration_gain,inner_fold_id,train_rows,validation_rows,train_target_date_max,validation_target_date_min,validation_target_date_max,train_sample_ids_sha256,validation_sample_ids_sha256,n,mae,rmse,bias,r2,candidate_aggregate_mae,candidate_aggregate_rmse,selected
calibration::rolling_01,q=25|gain=0,25.0,0.0,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,5.0035900793387045,7.268976835392935,-0.5717776955161891,0.9349750598500239,5.1840309328583025,8.299469322492502,True
calibration::rolling_01,q=25|gain=0,25.0,0.0,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.2828020568462275,7.03333500643675,-1.373064070293969,0.8538174638747632,5.1840309328583025,8.299469322492502,True
calibration::rolling_01,q=25|gain=0,25.0,0.0,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.548303387808224,14.80086147169041,4.0373942892530525,0.4956148469219702,5.1840309328583025,8.299469322492502,True
calibration::rolling_01,q=10|gain=0,10.0,0.0,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,5.310812592028056,8.085363202517739,-1.3906885437742025,0.919548812543244,5.245877583467494,8.616145467897251,False
calibration::rolling_01,q=10|gain=0,10.0,0.0,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.342405471979373,7.353906702289217,-1.1863115424767843,0.84018809960524,5.245877583467494,8.616145467897251,False
calibration::rolling_01,q=10|gain=0,10.0,0.0,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.36125664520556,14.892603495580758,3.215544494454131,0.4893426815241997,5.245877583467494,8.616145467897251,False
calibration::rolling_01,q=10|gain=0.25,10.0,0.25,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,4.4664026550282925,6.6148259270682,-0.7397716929602094,0.9461519189355446,5.340842185279992,8.265820726228357,False
calibration::rolling_01,q=10|gain=0.25,10.0,0.25,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.555229048941137,7.007068529792181,-1.6118665226095297,0.8549072826746285,5.340842185279992,8.265820726228357,False
calibration::rolling_01,q=10|gain=0.25,10.0,0.25,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.660974689717056,15.046505243876469,4.097498821882515,0.47873377244093573,5.340842185279992,8.265820726228357,False
calibration::rolling_01,q=100|gain=0,100.0,0.0,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,5.439541943304581,7.494748069359571,0.1671596477833942,0.9308730382549641,5.455143144906131,8.445964372624175,False
calibration::rolling_01,q=100|gain=0,100.0,0.0,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.529709527437221,7.1309893319482995,-1.6605447799251354,0.8497299406625098,5.455143144906131,8.445964372624175,False
calibration::rolling_01,q=100|gain=0,100.0,0.0,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.807605358533404,15.09621240504597,5.350632591948481,0.475284006160656,5.455143144906131,8.445964372624175,False
calibration::rolling_01,q=400|gain=0,400.0,0.0,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,5.8050359073705,7.968137939443057,0.20040558196736125,0.9218647369025212,5.576427978582607,8.714231864826216,False
calibration::rolling_01,q=400|gain=0,400.0,0.0,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.569325570195115,7.247673797772452,-1.7076184094353095,0.8447719644843152,5.576427978582607,8.714231864826216,False
calibration::rolling_01,q=400|gain=0,400.0,0.0,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,12.225012851156164,15.79885819283974,6.308033257193503,0.42530196985437607,5.576427978582607,8.714231864826216,False
calibration::rolling_01,q=25|gain=0.25,25.0,0.25,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,4.313463272291361,6.044838555693358,0.0791391552978043,0.9550320795476457,5.613456983320774,8.285971941131898,False
calibration::rolling_01,q=25|gain=0.25,25.0,0.25,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.907283658797465,7.0913434217085065,-1.7986190504267143,0.8513961981470992,5.613456983320774,8.285971941131898,False
calibration::rolling_01,q=25|gain=0.25,25.0,0.25,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.848021432319722,15.13308369378012,4.919348616681435,0.4727177225014392,5.613456983320774,8.285971941131898,False
calibration::rolling_01,q=2|gain=0.25,2.0,0.25,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,6.12867078694386,9.95132790867984,-2.0001767046152916,0.8781303776171578,5.9107830586884385,9.612370647739889,False
calibration::rolling_01,q=2|gain=0.25,2.0,0.25,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.069452441510895,8.323876768301455,-1.1445353701336667,0.79524987834117,5.9107830586884385,9.612370647739889,False
calibration::rolling_01,q=2|gain=0.25,2.0,0.25,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.436013576628863,15.60371849672709,3.1625750547550058,0.4394110667427088,5.9107830586884385,9.612370647739889,False
calibration::rolling_01,q=10|gain=0.5,10.0,0.5,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,3.7827117987510044,5.604382345213161,-0.08885484214621436,0.9613464929287775,5.9274923902065595,8.50151975963745,False
calibration::rolling_01,q=10|gain=0.5,10.0,0.5,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.383619624005343,7.3991498366909045,-2.0374215027422737,0.8382156424610339,5.9274923902065595,8.50151975963745,False
calibration::rolling_01,q=10|gain=0.5,10.0,0.5,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.960692734228555,15.371676211364822,4.979453149310899,0.4559600870873315,5.9274923902065595,8.50151975963745,False
calibration::rolling_01,q=2|gain=0.5,2.0,0.5,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,5.4126661894386014,8.268408592313957,-1.3492598538012963,0.9158648931431408,5.933727668695208,9.057863036268758,False
calibration::rolling_01,q=2|gain=0.5,2.0,0.5,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.141621066614626,7.777649073361432,-1.570090350266411,0.8212403184593973,5.933727668695208,9.057863036268758,False
calibration::rolling_01,q=2|gain=0.5,2.0,0.5,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.917754460600161,15.631087956586086,4.04452938218339,0.4374427574068257,5.933727668695208,9.057863036268758,False
calibration::rolling_01,q=100|gain=0.25,100.0,0.25,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,4.985029841277548,6.396153952711619,0.8180764985973877,0.9496532769751282,6.0548449779837625,8.639350815100446,False
calibration::rolling_01,q=100|gain=0.25,100.0,0.25,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.339060622793788,7.417053457678548,-2.086099760057881,0.837431760467849,6.0548449779837625,8.639350815100446,False
calibration::rolling_01,q=100|gain=0.25,100.0,0.25,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,12.107323403044902,15.662725663800598,6.232586919376865,0.43516319334846565,6.0548449779837625,8.639350815100446,False
calibration::rolling_01,q=400|gain=0.25,400.0,0.25,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,5.35212166725077,6.792646130567186,0.8513224327813548,0.9432179102519339,6.210357177391143,8.879432625453383,False
calibration::rolling_01,q=400|gain=0.25,400.0,0.25,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.395797762424463,7.4710005282435,-2.133173389568055,0.8350583181254553,6.210357177391143,8.879432625453383,False
calibration::rolling_01,q=400|gain=0.25,400.0,0.25,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,12.71120987539111,16.483955889909385,7.189987584621887,0.37437917878334703,6.210357177391143,8.879432625453383,False
calibration::rolling_01,q=25|gain=0.5,25.0,0.5,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,3.772144736246319,5.4325387796547195,0.7300560061117993,0.9636805668461996,6.265774875997265,8.848711057246463,False
calibration::rolling_01,q=25|gain=0.5,25.0,0.5,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.798867933813802,7.857216114236502,-2.224174030559458,0.8175641091364523,6.265774875997265,8.848711057246463,False
calibration::rolling_01,q=25|gain=0.5,25.0,0.5,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,12.147739476831221,15.628127596655883,5.801302944109819,0.4376558218105676,6.265774875997265,8.848711057246463,False
calibration::rolling_01,q=2|gain=0,2.0,0.0,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,7.048717852223772,11.788198723292151,-2.651093555429285,0.8289873296921074,6.327188415434169,10.612100289124609,False
calibration::rolling_01,q=2|gain=0,2.0,0.0,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,5.4740354823648785,9.418671197613113,-0.7189803900009212,0.7378486149399598,6.327188415434169,10.612100289124609,False
calibration::rolling_01,q=2|gain=0,2.0,0.0,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.390972948365905,15.744985851352647,2.2806207273266224,0.42921459980825116,6.327188415434169,10.612100289124609,False
calibration::rolling_01,q=100|gain=0.5,100.0,0.5,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,4.6109712765484865,5.909372018035879,1.4689933494113823,0.9570249832962248,6.778965268637014,9.370627898934865,False
calibration::rolling_01,q=100|gain=0.5,100.0,0.5,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,6.276061109290652,8.354860768746033,-2.511654740190625,0.7937227569902052,6.778965268637014,9.370627898934865,False
calibration::rolling_01,q=100|gain=0.5,100.0,0.5,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,12.556687274103588,16.371614146940768,7.114541246805249,0.382877604265935,6.778965268637014,9.370627898934865,False
calibration::rolling_01,q=0.5|gain=0.5,0.5,0.5,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,7.582750226089991,12.63527323834903,-1.9321609251497018,0.8035270946201201,6.9404435528345525,10.7659523927406,False
calibration::rolling_01,q=0.5|gain=0.5,0.5,0.5,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,6.077583272256605,9.286987792790873,-0.7210640896486582,0.7451277025141103,6.9404435528345525,10.7659523927406,False
calibration::rolling_01,q=0.5|gain=0.5,0.5,0.5,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,12.15600290251619,16.487473819387183,4.584028085014076,0.3741121160957922,6.9404435528345525,10.7659523927406,False
calibration::rolling_01,q=400|gain=0.5,400.0,0.5,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,4.978063102521708,6.169215200117792,1.502239283595349,0.953162551202279,6.94605332906876,9.571678374097152,False
calibration::rolling_01,q=400|gain=0.5,400.0,0.5,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,6.339722739398195,8.3505847481767,-2.5587283697007988,0.7939338484836125,6.94605332906876,9.571678374097152,False
calibration::rolling_01,q=400|gain=0.5,400.0,0.5,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,13.216459917710223,17.295118145855973,8.07194191205027,0.3112916114419777,6.94605332906876,9.571678374097152,False
calibration::rolling_01,q=0.5|gain=0.25,0.5,0.25,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,8.26524935320743,14.528429704198661,-2.5830777759636963,0.7402409159590598,7.241997227214888,11.759326747947352,False
calibration::rolling_01,q=0.5|gain=0.25,0.5,0.25,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,6.410700468304888,10.330615067042341,-0.2955091095159142,0.6846264670434877,7.241997227214888,11.759326747947352,False
calibration::rolling_01,q=0.5|gain=0.25,0.5,0.25,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.83121890252986,16.61187700254123,3.7020737575856923,0.3646314407360811,7.241997227214888,11.759326747947352,False
calibration::rolling_01,q=0.5|gain=0,0.5,0.0,rolling_01,503,14,2021-11-02,2022-03-01,2022-03-01,39aa646abc71af790b5651b8d371ac3c5da9fc850975ea1f0e8eec1efe1ac7db,9400eab919178645d0c73e6bb3aa0c337b1fad589dd35096e9a2f2224f92f670,14,9.041619176492455,16.48547133172365,-3.2339946267776885,0.665546204898932,7.734963312139405,13.058484467900659,False
calibration::rolling_01,q=0.5|gain=0,0.5,0.0,rolling_02,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,6.909685643955318,11.739864411173034,0.1300458706168311,0.5927144082898823,7.734963312139405,13.058484467900659,False
calibration::rolling_01,q=0.5|gain=0,0.5,0.0,rolling_03,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.977773340404081,16.892470229831932,2.820119430157308,0.3429859891060293,7.734963312139405,13.058484467900659,False
calibration::rolling_02,q=10|gain=0,10.0,0.0,rolling_01,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.342405471979373,7.353906702289217,-1.1863115424767843,0.84018809960524,5.989133628521391,11.5008816998669,True
calibration::rolling_02,q=10|gain=0,10.0,0.0,rolling_02,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.36125664520556,14.892603495580758,3.215544494454131,0.4893426815241997,5.989133628521391,11.5008816998669,True
calibration::rolling_02,q=10|gain=0,10.0,0.0,rolling_03,619,90,2022-07-19,2022-10-18,2022-10-18,d50af3f34275fcdfbd05eac237c948a1c8d7ac77d3c16b48e7bc8f1c89d8b1a0,7819b4047c7d5d1243174c76640cf00c14059f4e509ab69102327145b42080a5,90,6.8415914809141185,14.023596556251064,-1.522289334802474,0.72486471096104,5.989133628521391,11.5008816998669,True
calibration::rolling_02,q=25|gain=0,25.0,0.0,rolling_01,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.2828020568462275,7.03333500643675,-1.373064070293969,0.8538174638747632,6.0197988669048375,11.436292365809246,False
calibration::rolling_02,q=25|gain=0,25.0,0.0,rolling_02,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.548303387808224,14.80086147169041,4.0373942892530525,0.4956148469219702,6.0197988669048375,11.436292365809246,False
calibration::rolling_02,q=25|gain=0,25.0,0.0,rolling_03,619,90,2022-07-19,2022-10-18,2022-10-18,d50af3f34275fcdfbd05eac237c948a1c8d7ac77d3c16b48e7bc8f1c89d8b1a0,7819b4047c7d5d1243174c76640cf00c14059f4e509ab69102327145b42080a5,90,6.938933948276751,14.08740987542999,-1.476074178704952,0.7223550491175371,6.0197988669048375,11.436292365809246,False
calibration::rolling_02,q=10|gain=0.25,10.0,0.25,rolling_01,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.555229048941137,7.007068529792181,-1.6118665226095297,0.8549072826746285,6.275386959806661,11.630191014863605,False
calibration::rolling_02,q=10|gain=0.25,10.0,0.25,rolling_02,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.660974689717056,15.046505243876469,4.097498821882515,0.47873377244093573,6.275386959806661,11.630191014863605,False
calibration::rolling_02,q=10|gain=0.25,10.0,0.25,rolling_03,619,90,2022-07-19,2022-10-18,2022-10-18,d50af3f34275fcdfbd05eac237c948a1c8d7ac77d3c16b48e7bc8f1c89d8b1a0,7819b4047c7d5d1243174c76640cf00c14059f4e509ab69102327145b42080a5,90,7.198513777342178,14.397994022500319,-1.5154999319708293,0.7099776571324751,6.275386959806661,11.630191014863605,False
calibration::rolling_02,q=100|gain=0,100.0,0.0,rolling_01,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.529709527437221,7.1309893319482995,-1.6605447799251354,0.8497299406625098,6.331237891269818,11.82274538776923,False
calibration::rolling_02,q=100|gain=0,100.0,0.0,rolling_02,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.807605358533404,15.09621240504597,5.350632591948481,0.475284006160656,6.331237891269818,11.82274538776923,False
calibration::rolling_02,q=100|gain=0,100.0,0.0,rolling_03,619,90,2022-07-19,2022-10-18,2022-10-18,d50af3f34275fcdfbd05eac237c948a1c8d7ac77d3c16b48e7bc8f1c89d8b1a0,7819b4047c7d5d1243174c76640cf00c14059f4e509ab69102327145b42080a5,90,7.321718416899532,14.662446464122803,-1.5853004379326439,0.6992259542920167,6.331237891269818,11.82274538776923,False
calibration::rolling_02,q=25|gain=0.25,25.0,0.25,rolling_01,517,89,2022-03-01,2022-05-17,2022-05-17,a011adf1e06a16e2d6f28273ea336ab37be80c12dec3b0e8852a9d4368e43686,9f0b166aa2b85e719b5d3dd47396baf087815cb3ef5bd38d5cb403d89810b02a,89,4.907283658797465,7.0913434217085065,-1.7986190504267143,0.8513961981470992,6.52639875769726,11.783074248874941,False
calibration::rolling_02,q=25|gain=0.25,25.0,0.25,rolling_02,606,13,2022-05-17,2022-07-19,2022-07-19,86c954c2318fe1b55fc3de1f47a295a62ccefb2a6e9db4874af601f6ac0eeffd,1f4f2c9b9b1a9898627a6b744dae606625335b963d8397027c1dc5a4a578b4ac,13,11.848021432319722,15.13308369378012,4.919348616681435,0.4727177225014392,6.52639875769726,11.783074248874941,False
