design,fold_id,held_out_group,model_id,family,rows,n,mae,rmse,bias,r2
leave_profile_out,leave_profile_out_P-H03,P-H03,B7_two_regime_imm,imm_damped_acceleration,12,12,6.629010211391441,8.091967233817902,5.570306586125016,0.9624772354767832
leave_profile_out,leave_profile_out_P-H03,P-H03,B5_fixed_kalman,fixed_kalman,12,12,6.689766464735861,7.837917083951615,4.0086317513136205,0.9647963311960478
leave_profile_out,leave_profile_out_P-H04,P-H04,B1_persistence_last_rate,persistence,9,9,14.761312826619196,19.870856032279658,-7.653845350329623,0.7719458232479495
leave_profile_out,leave_profile_out_P-H04,P-H04,B6_adaptive_kalman,adaptive_kalman,9,9,14.91294631610021,20.481880311435184,-6.585623338884809,0.7577049594049041
leave_profile_out,leave_profile_out_P-H04,P-H04,B7_two_regime_imm,imm_damped_acceleration,9,9,16.01345044121335,24.360072309174623,0.9304945019884154,0.657262185421049
leave_profile_out,leave_profile_out_P-H04,P-H04,B5_fixed_kalman,fixed_kalman,9,9,21.1054891328021,26.054340694629715,-13.840480795105623,0.6079287000643292
leave_profile_out,leave_profile_out_P-H05,P-H05,B7_two_regime_imm,imm_damped_acceleration,5,5,18.78886167426566,23.97637138047063,-10.301909597367406,0.42342785834701957
leave_profile_out,leave_profile_out_P-H05,P-H05,B5_fixed_kalman,fixed_kalman,5,5,19.705104821667746,25.64964399439258,-11.781730360290213,0.34014361401019266
leave_profile_out,leave_profile_out_P-H05,P-H05,B6_adaptive_kalman,adaptive_kalman,5,5,19.820091983941396,25.530317870000864,-11.46876206198745,0.34626884165624905
leave_profile_out,leave_profile_out_P-H05,P-H05,B1_persistence_last_rate,persistence,5,5,20.151463834190533,25.809276619199633,-11.639750805682361,0.3319047171180318
leave_profile_out,leave_profile_out_P-H06,P-H06,B7_two_regime_imm,imm_damped_acceleration,6,6,2.1641592548861834,2.656938862710493,-1.6204272537206719,-1.7692042779737638
leave_profile_out,leave_profile_out_P-H06,P-H06,B6_adaptive_kalman,adaptive_kalman,6,6,2.378824570736908,2.8353867821400214,-1.3808046617760539,-2.1536717828577308
leave_profile_out,leave_profile_out_P-H06,P-H06,B5_fixed_kalman,fixed_kalman,6,6,2.483715318306608,2.965747576153927,-1.4045352210120194,-2.4503268648267276
leave_profile_out,leave_profile_out_P-H06,P-H06,B1_persistence_last_rate,persistence,6,6,3.723548589540739,3.9223242522803194,-0.7056716671386505,-5.035022004029996
leave_profile_out,leave_profile_out_P-H07,P-H07,B7_two_regime_imm,imm_damped_acceleration,7,7,2.7830572384892696,3.093181036111692,-2.5975742355346796,0.9345572664281494
