point_id,profile_id,point_type,feature,value,unit,provenance,standard_uncertainty,donor_distance_m,source_cell_id,model_feature_allowed,source_reference_year
P-H06-W002,P-H06,WORK,terrain_roughness_relative,0.166013071895425,relative,C/R,0.1,19.52878382,G050-006710,True,2022
P-H06-W003,P-H06,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-007035,False,2022
P-H06-W003,P-H06,WORK,kzt,0.277036910352518,1,R,0.072,50,G050-007035,True,2022
P-H06-W003,P-H06,WORK,ko,0.30195530726257,1,D,0.014,0,G050-007035,True,2022
P-H06-W003,P-H06,WORK,seismic_energy_J_m2,25.8333333333333,J/m2,R,2.7,50,G050-007035,True,2022
P-H06-W003,P-H06,WORK,fill_density,0.942148745059967,1,C/R,0.08,29.06379327,G050-007035,True,2022
P-H06-W003,P-H06,WORK,fault_distance_m,912.158431249877,m,C/R,25,29.06379327,G050-007035,True,2022
P-H06-W003,P-H06,WORK,lithology,carnallite,category,D,,0,G050-007035,True,2022
P-H06-W003,P-H06,WORK,terrain_TRI_relative,0.633333333333333,relative,C/R,0.1,29.06379327,G050-007035,True,2022
P-H06-W003,P-H06,WORK,terrain_roughness_relative,0.45359477124183,relative,C/R,0.1,29.06379327,G050-007035,True,2022
P-H06-W004,P-H06,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-007240,False,2022
P-H06-W004,P-H06,WORK,kzt,0.263629089123467,1,R,0.072,50,G050-007240,True,2022
P-H06-W004,P-H06,WORK,ko,0.3,1,D,0.014,0,G050-007240,True,2022
P-H06-W004,P-H06,WORK,seismic_energy_J_m2,25.0,J/m2,R,2.7,50,G050-007240,True,2022
P-H06-W004,P-H06,WORK,fill_density,0.991735517978668,1,C/R,0.08,30.27426417,G050-007240,True,2022
P-H06-W004,P-H06,WORK,fault_distance_m,828.123976814275,m,C/R,25,30.27426417,G050-007240,True,2022
P-H06-W004,P-H06,WORK,lithology,carnallite,category,D,,0,G050-007240,True,2022
P-H06-W004,P-H06,WORK,terrain_TRI_relative,0.616666666666667,relative,C/R,0.1,30.27426417,G050-007240,True,2022
P-H06-W004,P-H06,WORK,terrain_roughness_relative,0.443137254901961,relative,C/R,0.1,30.27426417,G050-007240,True,2022
P-H06-W005,P-H06,WORK,settlement_anchor_map_mm,157.077625570776,mm,D,32.35616438,0,G050-007465,False,2022
P-H06-W005,P-H06,WORK,kzt,0.257580607251022,1,R,0.072,50,G050-007465,True,2022
P-H06-W005,P-H06,WORK,ko,0.3,1,D,0.014,0,G050-007465,True,2022
P-H06-W005,P-H06,WORK,seismic_energy_J_m2,25.8333333333333,J/m2,R,2.7,50,G050-007465,True,2022
P-H06-W005,P-H06,WORK,fill_density,0.975206613540649,1,C/R,0.08,22.2009845,G050-007465,True,2022
P-H06-W005,P-H06,WORK,fault_distance_m,744.089522378672,m,C/R,25,22.2009845,G050-007465,True,2022
P-H06-W005,P-H06,WORK,lithology,carnallite,category,D,,0,G050-007465,True,2022
P-H06-W005,P-H06,WORK,terrain_TRI_relative,0.444444444444444,relative,C/R,0.1,22.2009845,G050-007465,True,2022
P-H06-W005,P-H06,WORK,terrain_roughness_relative,0.444444444444445,relative,C/R,0.1,22.2009845,G050-007465,True,2022
P-H06-W006,P-H06,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-007820,False,2022
P-H06-W006,P-H06,WORK,kzt,0.268753791608564,1,R,0.072,50,G050-007820,True,2022
P-H06-W006,P-H06,WORK,ko,0.3,1,D,0.014,0,G050-007820,True,2022
P-H06-W006,P-H06,WORK,seismic_energy_J_m2,22.5,J/m2,D,1.2,0,G050-007820,True,2022
P-H06-W006,P-H06,WORK,fill_density,0.842975199222565,1,C/R,0.08,29.74811242,G050-007820,True,2022
P-H06-W006,P-H06,WORK,fault_distance_m,618.037840725268,m,C/R,25,29.74811242,G050-007820,True,2022
P-H06-W006,P-H06,WORK,lithology,carnallite,category,D,,0,G050-007820,True,2022
P-H06-W006,P-H06,WORK,terrain_TRI_relative,0.333333333333333,relative,C/R,0.1,29.74811242,G050-007820,True,2022
P-H06-W006,P-H06,WORK,terrain_roughness_relative,0.436601307189542,relative,C/R,0.1,29.74811242,G050-007820,True,2022
P-H06-W007,P-H06,WORK,settlement_anchor_map_mm,58.9041095890407,mm,D,30.88356164,0,G050-008053,False,2022
P-H06-W007,P-H06,WORK,kzt,0.278823245937504,1,R,0.07200241076,50.01506728,G050-008053,True,2022
P-H06-W007,P-H06,WORK,ko,0.3,1,D,0.014,0,G050-008053,True,2022
P-H06-W007,P-H06,WORK,seismic_energy_J_m2,22.5,J/m2,D,1.2,0,G050-008053,True,2022
P-H06-W007,P-H06,WORK,fill_density,0.876033067703247,1,C/R,0.08,23.95098434,G050-008053,True,2022
P-H06-W007,P-H06,WORK,fault_distance_m,543.976373334031,m,C/R,25,23.95098434,G050-008053,True,2022
P-H06-W007,P-H06,WORK,lithology,carnallite,category,D,,0,G050-008053,True,2022
P-H06-W007,P-H06,WORK,terrain_TRI_relative,0.427777777777778,relative,C/R,0.1,23.95098434,G050-008053,True,2022
P-H06-W007,P-H06,WORK,terrain_roughness_relative,0.558169934640523,relative,C/R,0.1,23.95098434,G050-008053,True,2022
P-H06-REF-B,P-H06,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-H06-REF-B,P-H06,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,ko,0.3,1,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-H06-REF-B,P-H06,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-H07-REF-A,P-H07,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,ko,0.3,1,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-H07-REF-A,P-H07,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-H07-W001,P-H07,WORK,settlement_anchor_map_mm,213.278630986725,mm,R,64.75185078,45.71898468,G050-012029,False,2022
P-H07-W001,P-H07,WORK,kzt,0.281865272925384,1,R,0.0760971413,75.60713315,G050-012029,True,2022
P-H07-W001,P-H07,WORK,ko,0.634306555534042,1,R,0.02978426267,25.48946667,G050-012029,True,2022
P-H07-W001,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.671348798,45.22479967,G050-012029,True,2022
P-H07-W001,P-H07,WORK,fill_density,0.206611573696136,1,C/R,0.08,9.372196643,G050-012029,True,2022
P-H07-W001,P-H07,WORK,fault_distance_m,280.766821024851,m,C/R,25,9.372196643,G050-012029,True,2022
P-H07-W001,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-012029,True,2022
P-H07-W001,P-H07,WORK,terrain_TRI_relative,0.261111111111111,relative,C/R,0.1,9.372196643,G050-012029,True,2022
P-H07-W001,P-H07,WORK,terrain_roughness_relative,0.0771241830065359,relative,C/R,0.1,9.372196643,G050-012029,True,2022
P-H07-W002,P-H07,WORK,settlement_anchor_map_mm,314.155251141553,mm,D,34.71232877,0,G050-012279,False,2022
P-H07-W002,P-H07,WORK,kzt,0.260893854748603,1,D,0.032,0,G050-012279,True,2022
P-H07-W002,P-H07,WORK,ko,0.598345299173116,1,R,0.0315103649,50.14806994,G050-012279,True,2022
P-H07-W002,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.712737593,52.1229322,G050-012279,True,2022
P-H07-W002,P-H07,WORK,fill_density,0.0,1,C/R,0.08,13.70309013,G050-012279,True,2022
P-H07-W002,P-H07,WORK,fault_distance_m,350.10119840217,m,C/R,25,13.70309013,G050-012279,True,2022
P-H07-W002,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-012279,True,2022
P-H07-W002,P-H07,WORK,terrain_TRI_relative,0.255555555555556,relative,C/R,0.1,13.70309013,G050-012279,True,2022
P-H07-W002,P-H07,WORK,terrain_roughness_relative,0.0758169934640524,relative,C/R,0.1,13.70309013,G050-012279,True,2022
P-H07-W003,P-H07,WORK,settlement_anchor_map_mm,267.815818419103,mm,R,66.35631637,50,G050-012530,False,2022
P-H07-W003,P-H07,WORK,kzt,0.28473562153885,1,R,0.08,100,G050-012530,True,2022
P-H07-W003,P-H07,WORK,ko,0.379592633827739,1,R,0.035,100,G050-012530,True,2022
P-H07-W003,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,R,3.071935738,111.9892896,G050-012530,True,2022
P-H07-W003,P-H07,WORK,fill_density,0.0,1,C/R,0.08,16.70502289,G050-012530,True,2022
P-H07-W003,P-H07,WORK,fault_distance_m,446.423256333755,m,C/R,25,16.70502289,G050-012530,True,2022
P-H07-W003,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-012530,True,2022
P-H07-W003,P-H07,WORK,terrain_TRI_relative,,relative,C/R,0.1,16.70502289,G050-012530,True,2022
P-H07-W003,P-H07,WORK,terrain_roughness_relative,,relative,C/R,0.1,16.70502289,G050-012530,True,2022
P-H07-W004,P-H07,WORK,settlement_anchor_map_mm,314.155251141553,mm,D,34.71232877,0,G050-012653,False,2022
P-H07-W004,P-H07,WORK,kzt,0.285331561713644,1,R,0.088,150,G050-012653,True,2022
P-H07-W004,P-H07,WORK,ko,0.351650940326918,1,R,0.035,100,G050-012653,True,2022
P-H07-W004,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,R,3.001246734,100.207789,G050-012653,True,2022
P-H07-W004,P-H07,WORK,fill_density,0.0082644624635577,1,C/R,0.08,15.65098202,G050-012653,True,2022
P-H07-W004,P-H07,WORK,fault_distance_m,434.852691235443,m,C/R,25,15.65098202,G050-012653,True,2022
P-H07-W004,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-012653,True,2022
P-H07-W004,P-H07,WORK,terrain_TRI_relative,,relative,C/R,0.1,15.65098202,G050-012653,True,2022
P-H07-W004,P-H07,WORK,terrain_roughness_relative,,relative,C/R,0.1,15.65098202,G050-012653,True,2022
P-H07-W005,P-H07,WORK,settlement_anchor_map_mm,39.2694063926938,mm,D,30.5890411,0,G050-012905,False,2022
P-H07-W005,P-H07,WORK,kzt,0.284410027101921,1,R,0.088,150,G050-012905,True,2022
P-H07-W005,P-H07,WORK,ko,0.351650940326918,1,R,0.035,100,G050-012905,True,2022
P-H07-W005,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.7,50,G050-012905,True,2022
P-H07-W005,P-H07,WORK,fill_density,0.107438012957573,1,C/R,0.08,13.92632557,G050-012905,True,2022
P-H07-W005,P-H07,WORK,fault_distance_m,334.873697519098,m,C/R,25,13.92632557,G050-012905,True,2022
P-H07-W005,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-012905,True,2022
P-H07-W005,P-H07,WORK,terrain_TRI_relative,,relative,C/R,0.1,13.92632557,G050-012905,True,2022
P-H07-W005,P-H07,WORK,terrain_roughness_relative,,relative,C/R,0.1,13.92632557,G050-012905,True,2022
P-H07-W006,P-H07,WORK,settlement_anchor_map_mm,98.1735159817354,mm,D,31.47260274,0,G050-013164,False,2022
P-H07-W006,P-H07,WORK,kzt,0.283240223463687,1,R,0.088,150,G050-013164,True,2022
P-H07-W006,P-H07,WORK,ko,0.489985671155174,1,R,0.035,100,G050-013164,True,2022
P-H07-W006,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-013164,True,2022
P-H07-W006,P-H07,WORK,fill_density,0.438016533851624,1,C/R,0.08,23.68703889,G050-013164,True,2022
P-H07-W006,P-H07,WORK,fault_distance_m,234.894703802753,m,C/R,25,23.68703889,G050-013164,True,2022
P-H07-W006,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-013164,True,2022
P-H07-W006,P-H07,WORK,terrain_TRI_relative,,relative,C/R,0.1,23.68703889,G050-013164,True,2022
P-H07-W006,P-H07,WORK,terrain_roughness_relative,,relative,C/R,0.1,23.68703889,G050-013164,True,2022
P-H07-W007,P-H07,WORK,settlement_anchor_map_mm,58.9041095890407,mm,D,30.88356164,0,G050-013284,False,2022
P-H07-W007,P-H07,WORK,kzt,0.283240223463687,1,R,0.08166192273,110.3870171,G050-013284,True,2022
P-H07-W007,P-H07,WORK,ko,0.603050438172689,1,R,0.03392608713,84.65838753,G050-013284,True,2022
P-H07-W007,P-H07,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.637677898,39.61298292,G050-013284,True,2022
P-H07-W007,P-H07,WORK,fill_density,0.561983466148376,1,C/R,0.08,19.14095754,G050-013284,True,2022
P-H07-W007,P-H07,WORK,fault_distance_m,195.290042101521,m,C/R,25,19.14095754,G050-013284,True,2022
P-H07-W007,P-H07,WORK,lithology,sylvinite,category,D,,0,G050-013284,True,2022
P-H07-W007,P-H07,WORK,terrain_TRI_relative,,relative,C/R,0.1,19.14095754,G050-013284,True,2022
P-H07-W007,P-H07,WORK,terrain_roughness_relative,,relative,C/R,0.1,19.14095754,G050-013284,True,2022
P-H07-REF-B,P-H07,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-H07-REF-B,P-H07,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,ko,0.3,1,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-H07-REF-B,P-H07,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V01-REF-A,P-V01,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V01-REF-A,P-V01,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V01-W001,P-V01,WORK,settlement_anchor_map_mm,176.712328767123,mm,D,32.65068493,0,G050-001187,False,2022
P-V01-W001,P-V01,WORK,kzt,0.587150837988827,1,D,0.032,0,G050-001187,True,2022
P-V01-W001,P-V01,WORK,ko,0.387988826815642,1,D,0.014,0,G050-001187,True,2022
P-V01-W001,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001187,True,2022
P-V01-W001,P-V01,WORK,fill_density,0.834710717201233,1,C/R,0.08,18.48771246,G050-001187,True,2022
P-V01-W001,P-V01,WORK,fault_distance_m,196.553140125084,m,C/R,25,18.48771246,G050-001187,True,2022
P-V01-W001,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001187,True,2022
P-V01-W001,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,18.48771246,G050-001187,True,2022
P-V01-W001,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,18.48771246,G050-001187,True,2022
P-V01-W002,P-V01,WORK,settlement_anchor_map_mm,176.712328767123,mm,D,32.65068493,0,G050-001189,False,2022
P-V01-W002,P-V01,WORK,kzt,0.587150837988827,1,D,0.032,0,G050-001189,True,2022
P-V01-W002,P-V01,WORK,ko,0.387988826815642,1,D,0.014,0,G050-001189,True,2022
P-V01-W002,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001189,True,2022
P-V01-W002,P-V01,WORK,fill_density,0.884297549724579,1,C/R,0.08,12.51948061,G050-001189,True,2022
P-V01-W002,P-V01,WORK,fault_distance_m,171.439343165381,m,C/R,25,12.51948061,G050-001189,True,2022
P-V01-W002,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001189,True,2022
P-V01-W002,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,12.51948061,G050-001189,True,2022
P-V01-W002,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,12.51948061,G050-001189,True,2022
P-V01-W003,P-V01,WORK,settlement_anchor_map_mm,176.712328767123,mm,D,32.65068493,0,G050-001191,False,2022
P-V01-W003,P-V01,WORK,kzt,0.573743016759777,1,D,0.032,0,G050-001191,True,2022
P-V01-W003,P-V01,WORK,ko,0.387988826815642,1,D,0.014,0,G050-001191,True,2022
P-V01-W003,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001191,True,2022
P-V01-W003,P-V01,WORK,fill_density,0.834710717201233,1,C/R,0.08,22.88379061,G050-001191,True,2022
P-V01-W003,P-V01,WORK,fault_distance_m,79.9730616157911,m,C/R,25,22.88379061,G050-001191,True,2022
P-V01-W003,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001191,True,2022
P-V01-W003,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,22.88379061,G050-001191,True,2022
P-V01-W003,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,22.88379061,G050-001191,True,2022
P-V01-W004,P-V01,WORK,settlement_anchor_map_mm,215.981735159817,mm,D,33.23972603,0,G050-001193,False,2022
P-V01-W004,P-V01,WORK,kzt,0.587150837988827,1,D,0.032,0,G050-001193,True,2022
P-V01-W004,P-V01,WORK,ko,0.387988826815642,1,D,0.014,0,G050-001193,True,2022
P-V01-W004,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001193,True,2022
P-V01-W004,P-V01,WORK,fill_density,0.851239681243896,1,C/R,0.08,24.71664101,G050-001193,True,2022
P-V01-W004,P-V01,WORK,fault_distance_m,11.4932199337986,m,C/R,25,24.71664101,G050-001193,True,2022
P-V01-W004,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001193,True,2022
P-V01-W004,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,24.71664101,G050-001193,True,2022
P-V01-W004,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,24.71664101,G050-001193,True,2022
P-V01-W005,P-V01,WORK,settlement_anchor_map_mm,903.196347031963,mm,D,43.54794521,0,G050-001195,False,2022
P-V01-W005,P-V01,WORK,kzt,0.587150837988827,1,D,0.032,0,G050-001195,True,2022
P-V01-W005,P-V01,WORK,ko,0.382122905027933,1,D,0.014,0,G050-001195,True,2022
P-V01-W005,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001195,True,2022
P-V01-W005,P-V01,WORK,fill_density,0.851239681243896,1,C/R,0.08,17.80064492,G050-001195,True,2022
P-V01-W005,P-V01,WORK,fault_distance_m,102.959501483388,m,C/R,25,17.80064492,G050-001195,True,2022
P-V01-W005,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001195,True,2022
P-V01-W005,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,17.80064492,G050-001195,True,2022
P-V01-W005,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,17.80064492,G050-001195,True,2022
P-V01-W006,P-V01,WORK,settlement_anchor_map_mm,431.963470319634,mm,D,36.47945205,0,G050-001197,False,2022
P-V01-W006,P-V01,WORK,kzt,0.600558659217877,1,D,0.032,0,G050-001197,True,2022
P-V01-W006,P-V01,WORK,ko,0.387988826815642,1,D,0.014,0,G050-001197,True,2022
P-V01-W006,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001197,True,2022
P-V01-W006,P-V01,WORK,fill_density,0.826446294784546,1,C/R,0.08,13.17799028,G050-001197,True,2022
P-V01-W006,P-V01,WORK,fault_distance_m,194.425783032978,m,C/R,25,13.17799028,G050-001197,True,2022
P-V01-W006,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001197,True,2022
P-V01-W006,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,13.17799028,G050-001197,True,2022
P-V01-W006,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,13.17799028,G050-001197,True,2022
P-V01-W007,P-V01,WORK,settlement_anchor_map_mm,431.963470319634,mm,D,36.47945205,0,G050-001199,False,2022
P-V01-W007,P-V01,WORK,kzt,0.600558659217877,1,D,0.032,0,G050-001199,True,2022
P-V01-W007,P-V01,WORK,ko,0.387988826815642,1,D,0.014,0,G050-001199,True,2022
P-V01-W007,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-001199,True,2022
P-V01-W007,P-V01,WORK,fill_density,0.842975199222565,1,C/R,0.08,18.31833337,G050-001199,True,2022
P-V01-W007,P-V01,WORK,fault_distance_m,275.387872674686,m,C/R,25,18.31833337,G050-001199,True,2022
P-V01-W007,P-V01,WORK,lithology,carnallite,category,D,,0,G050-001199,True,2022
P-V01-W007,P-V01,WORK,terrain_TRI_relative,,relative,C/R,0.1,18.31833337,G050-001199,True,2022
P-V01-W007,P-V01,WORK,terrain_roughness_relative,,relative,C/R,0.1,18.31833337,G050-001199,True,2022
P-V01-REF-B,P-V01,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V01-REF-B,P-V01,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V01-REF-B,P-V01,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V02-REF-A,P-V02,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V02-REF-A,P-V02,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V02-W001,P-V02,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-003166,False,2022
P-V02-W001,P-V02,WORK,kzt,0.587150837988827,1,D,0.032,0,G050-003166,True,2022
P-V02-W001,P-V02,WORK,ko,0.495530726256983,1,D,0.014,0,G050-003166,True,2022
P-V02-W001,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003166,True,2022
P-V02-W001,P-V02,WORK,fill_density,0.892561972141266,1,C/R,0.08,18.27914303,G050-003166,True,2022
P-V02-W001,P-V02,WORK,fault_distance_m,98.0892182051995,m,C/R,25,18.27914303,G050-003166,True,2022
P-V02-W001,P-V02,WORK,lithology,carnallite,category,D,,0,G050-003166,True,2022
P-V02-W001,P-V02,WORK,terrain_TRI_relative,0.166666666666667,relative,C/R,0.1,18.27914303,G050-003166,True,2022
P-V02-W001,P-V02,WORK,terrain_roughness_relative,0.288888888888889,relative,C/R,0.1,18.27914303,G050-003166,True,2022
P-V02-W002,P-V02,WORK,settlement_anchor_map_mm,314.155251141553,mm,D,34.71232877,0,G050-003167,False,2022
P-V02-W002,P-V02,WORK,kzt,0.587150837988827,1,D,0.032,0,G050-003167,True,2022
P-V02-W002,P-V02,WORK,ko,0.495530726256983,1,D,0.014,0,G050-003167,True,2022
P-V02-W002,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003167,True,2022
P-V02-W002,P-V02,WORK,fill_density,0.892561972141266,1,C/R,0.08,33.9050644,G050-003167,True,2022
P-V02-W002,P-V02,WORK,fault_distance_m,64.9754912972371,m,C/R,25,33.9050644,G050-003167,True,2022
P-V02-W002,P-V02,WORK,lithology,replacement_rock_salt,category,R,,26.39603694,G050-003167,True,2022
P-V02-W002,P-V02,WORK,terrain_TRI_relative,,relative,C/R,0.1,33.9050644,G050-003167,True,2022
P-V02-W002,P-V02,WORK,terrain_roughness_relative,,relative,C/R,0.1,33.9050644,G050-003167,True,2022
P-V02-W003,P-V02,WORK,settlement_anchor_map_mm,39.2694063926938,mm,D,30.5890411,0,G050-003089,False,2022
P-V02-W003,P-V02,WORK,kzt,0.402564713212284,1,R,0.072,50,G050-003089,True,2022
P-V02-W003,P-V02,WORK,ko,0.479888268156425,1,D,0.014,0,G050-003089,True,2022
P-V02-W003,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003089,True,2022
P-V02-W003,P-V02,WORK,fill_density,0.876033067703247,1,C/R,0.08,25.68549231,G050-003089,True,2022
P-V02-W003,P-V02,WORK,fault_distance_m,38.1462750941436,m,C/R,25,25.68549231,G050-003089,True,2022
P-V02-W003,P-V02,WORK,lithology,replacement_rock_salt,category,D,,0,G050-003089,True,2022
P-V02-W003,P-V02,WORK,terrain_TRI_relative,0.0444444444444444,relative,C/R,0.1,25.68549231,G050-003089,True,2022
P-V02-W003,P-V02,WORK,terrain_roughness_relative,0.0679738562091504,relative,C/R,0.1,25.68549231,G050-003089,True,2022
P-V02-W004,P-V02,WORK,settlement_anchor_map_mm,78.5388127853876,mm,D,31.17808219,0,G050-003090,False,2022
P-V02-W004,P-V02,WORK,kzt,0.323463687150838,1,D,0.032,0,G050-003090,True,2022
P-V02-W004,P-V02,WORK,ko,0.442737430167598,1,D,0.014,0,G050-003090,True,2022
P-V02-W004,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003090,True,2022
P-V02-W004,P-V02,WORK,fill_density,0.859504103660583,1,C/R,0.08,25.91162928,G050-003090,True,2022
P-V02-W004,P-V02,WORK,fault_distance_m,4.76784068658537,m,C/R,25,25.91162928,G050-003090,True,2022
P-V02-W004,P-V02,WORK,lithology,carnallite,category,D,,0,G050-003090,True,2022
