plan_unit_id,source_component_index,area_m2,representative_x_local_m,representative_y_local_m,geometry_source,geometry_method,geometry_provenance,geometry_standard_uncertainty_m,settlement_reference_map_mm_mean,settlement_reference_map_mm_min,settlement_reference_map_mm_max,kzt_reconstructed_mean,kzt_reconstructed_min,kzt_reconstructed_max,ko_reconstructed_mean,ko_reconstructed_min,ko_reconstructed_max,seismic_energy_mid_J_m2_reconstructed_mean,seismic_energy_mid_J_m2_reconstructed_min,seismic_energy_mid_J_m2_reconstructed_max,backfill_hatch_density_mean,backfill_hatch_density_min,backfill_hatch_density_max,terrain_TRI_relative_mean,terrain_TRI_relative_min,terrain_TRI_relative_max,terrain_roughness_relative_mean,terrain_roughness_relative_min,terrain_roughness_relative_max,distance_to_reconstructed_fault_m_mean,distance_to_reconstructed_fault_m_min,distance_to_reconstructed_fault_m_max,lithology_mode,grid_sample_count,unit_aggregation_status,fallback_distance_m
PU-0284,290,13503.7691973166,25384.0979998749,41869.1312557184,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1236.50763824615,1040.63926940639,1668.9497716895,0.383846957276155,0.305586592178771,0.448603351955307,0.535347490039039,0.493575418994413,0.640223463687151,16.4011453737304,7.5,17.5,0.880165288845698,0.809917330741882,0.925619840621948,0.481944444444444,0.0388888888888889,0.75,0.450980392156863,0.189542483660131,0.579084967320261,536.982476569738,460.845930297576,609.908826790758,carnallite,12,representative_samples_within_polygon,0
PU-0285,285,15222.43073152,27981.802500521,41869.1312557184,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1221.27853881279,628.310502283105,1826.02739726027,0.241233412676009,0.234078212290503,0.245808130805148,0.631528136675308,0.53268156424581,0.65,7.5,7.5,7.5,0.251239668826262,0.0661156997084618,0.338842988014221,0.241111111111111,0.00555555555555556,0.405555555555556,0.524270152505447,0.265359477124183,0.771241830065359,86.4488867883525,45.9410664098931,123.926399030343,carnallite,15,representative_samples_within_polygon,0
PU-0286,286,7365.69228944561,28081.7142120843,41869.1312557184,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,903.196347031963,628.310502283105,1217.35159817352,0.261830411892669,0.258206553627963,0.264783441542365,0.602342680605154,0.539522618830053,0.65,8.1381433677813,7.5,10.6907168389065,0.208264464139938,0.107438012957573,0.272727280855179,0.224444444444444,0,0.372222222222222,0.413333333333333,0.109803921568628,0.598692810457516,10.3922909407741,8.65206423868126,12.1998328986844,carnallite,5,representative_samples_within_polygon,0
PU-0287,281,31181.4306919858,21392.7176337646,41854.3868535373,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,166.640748378671,58.9041095890407,415.2028918102,0.487039106145251,0.484357541899441,0.497765363128492,0.648454564279007,0.632210896946125,0.65,16.2096548450327,7.5,22.5,0.00289256190881133,0,0.0330578498542309,0.00833333333333333,0,0.0333333333333333,0.52843137254902,0.0313725490196078,0.858823529411765,617.180334841859,471.775705355324,726.049571572964,carnallite,20,representative_samples_within_polygon,0
PU-0288,287,30690.3845393573,23417.9782473254,41839.6424513562,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,359.626341732245,0,1806.39269406393,0.725886443353191,0.672067039106145,0.868715083798883,0.509557930531941,0.487709497206704,0.632402234636872,7.5,7.5,7.5,0.563420771256737,0.148760333657265,0.892561972141266,0.578819444444444,0,0.916666666666667,0.438316993464052,0.222222222222222,0.705882352941176,275.018446321518,107.91066003924,380.970880633408,carnallite,23,representative_samples_within_polygon,0
PU-0289,291,49718.4229537575,25625.5513028196,41839.6424513562,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1322.15291864121,1001.3698630137,1668.9497716895,0.412759749596989,0.27877094972067,0.466480446927374,0.526686354975316,0.493575418994413,0.640223463687151,9.36333150973319,7.5,22.5,0.86885602850663,0.768595039844513,0.950413227081299,0.443300653594771,0.122222222222222,0.811111111111111,0.507920030757401,0.111111111111111,0.776470588235294,726.832609636401,548.722635528577,878.575116150242,carnallite,38,representative_samples_within_polygon,0
PU-0290,244,284806.76852523,22838.3317302398,41832.2702502657,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,292.356384926378,0,1963.4703196347,0.671931671934777,0.493296089385475,0.846368715083799,0.453065126916876,0.384078212290503,0.65,10.5267326145902,7.5,27.5,0.14049586686837,0,0.636363625526428,0.228571428571429,0,0.905555555555556,0.363358676804055,0.0300653594771242,0.866666666666667,113.926910469373,1.2426842742136,322.579963954884,carnallite,149,representative_samples_within_polygon,0
PU-0291,295,5647.0307552418,24413.0810531189,41810.1536469941,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1429.69877253797,785.388127853881,1786.75799086758,0.43903903226062,0.421787709497207,0.457541899441341,0.547765363128492,0.493575418994413,0.634357541899441,7.5,7.5,7.5,0.554899649960654,0.471074372529984,0.677685976028442,0.67,0.144444444444444,0.911111111111111,0.348758169934641,0.0509803921568628,0.626143790849673,214.8228070817,183.273347326517,252.088538520837,mixed_salts,7,representative_samples_within_polygon,0
PU-0292,292,56715.8306287315,25916.9604615459,41795.409244813,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1367.76099121987,1001.3698630137,1826.02739726027,0.466484543684903,0.399441340782123,0.515642458100559,0.523506660936829,0.493575418994413,0.640223463687151,7.5,7.5,7.5,0.844246661051726,0.702479362487793,0.958677709102631,0.114888888888889,0,0.405555555555556,0.35921568627451,0.0313725490196078,0.850980392156863,854.696572171561,726.141686576473,957.298568424719,carnallite,39,representative_samples_within_polygon,0
PU-0293,293,18414.230723614,26208.3696202722,41795.409244813,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1480.30265434439,1060.27397260274,1806.39269406393,0.441864113906806,0.305586592178771,0.497765363128492,0.576828114686929,0.503351955307263,0.628491620111732,7.5,7.5,7.5,0.0764462829877933,0,0.165289252996445,0,0,0,0.18156862745098,0.0313725490196078,0.482352941176471,764.729495041349,658.209243035922,868.429496944819,carnallite,12,representative_samples_within_polygon,0
PU-0294,294,36828.4614472281,26383.215115508,41795.409244813,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,849.177109473155,196.34703196347,2081.27853881279,0.420362518789932,0.323463687150838,0.453072625698324,0.514746875380434,0.493575418994413,0.618715083798883,8.16079298097636,7.5,11.1103958460786,0.0285812672227621,0,0.148760333657265,0.0342105263157895,0,0.233333333333333,0.235844513243894,0.0392156862745098,0.654901960784314,713.032833424624,597.652853663801,813.422998475121,carnallite,24,representative_samples_within_polygon,0
PU-0295,296,31426.9537683004,24201.8094130423,41773.2926415414,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,544.140547030599,196.34703196347,1433.33333333333,0.511375572617568,0.292178770949721,0.587150837988827,0.533712248656003,0.493575418994413,0.64804469273743,7.5,7.5,7.5,0.683195593456427,0.363636374473572,0.909090936183929,0.517836257309942,0.0722222222222222,0.844444444444444,0.189336085311318,0.0287581699346405,0.317647058823529,83.3077658142806,0.444593418567675,186.658126322188,mixed_salts,24,representative_samples_within_polygon,0
PU-0296,298,23079.1691735973,23552.3832878808,41729.0594349982,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,348.882779299787,78.5388127853876,1197.71689497717,0.688366743345383,0.681005586592179,0.707821229050279,0.527275714755176,0.493575418994413,0.65,7.5,7.5,7.5,0.631016044055714,0.561983466148376,0.71074378490448,0.108888888888889,0,0.25,0.276732026143791,0.0287581699346405,0.792156862745098,247.344704410294,116.727504709304,361.375099750076,carnallite,17,representative_samples_within_polygon,0
PU-0297,299,15222.4307315212,23827.5369697258,41699.570630636,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,186.577911063883,78.5388127853876,255.251141552511,0.689409517862768,0.613966480446927,0.824022346368715,0.526302612507422,0.495530726256983,0.640223463687151,7.5,7.5,7.5,0.718319555123647,0.504132211208344,0.876033067703247,0.272222222222222,0,0.8,0.418300653594771,0.0300653594771242,0.870588235294118,12.3286233284611,3.31005438400953,20.9457640298616,partial_KCl_replacement,12,representative_samples_within_polygon,0
PU-0298,300,67641.6075247437,24673.961633312,41692.1984295455,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1365.18769232389,1178.08219178082,1629.6803652968,0.492316511760622,0.305586592178771,0.618435754189944,0.524025593960921,0.495530726256983,0.640223463687151,7.5,7.5,7.5,0.751218471771631,0.537190079689026,0.859504103660583,0.217777777777778,0,0.677777777777778,0.420549019607843,0.0405228758169935,0.929411764705882,67.5637683972507,0.21104037069181,204.250417744413,carnallite,39,representative_samples_within_polygon,0
PU-0299,304,62485.6229221309,27773.6531014308,41684.8262284549,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1398.1866358662,981.735159817351,1786.75799086758,0.256597892406154,0.198324022346369,0.289776932129885,0.458162631905649,0.384078212290503,0.65,7.5,7.5,7.5,0.621900825036897,0.479338854551315,0.776859521865845,0.190634920634921,0,0.5,0.404183006535948,0.0745098039215686,0.752941176470588,81.7020864528935,1.61677113310477,205.428601726449,carnallite,36,representative_samples_within_polygon,0
PU-0300,289,118955.930474547,25070.1393229138,41677.4540273644,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1430.48371571509,1021.00456621005,1826.02739726027,0.430881501759634,0.287709497206704,0.537988826815642,0.532855713502584,0.495530726256983,0.64804469273743,8.91060364841086,7.5,27.5,0.799524167270371,0.685950398445129,0.925619840621948,0.305765199161426,0,0.738888888888889,0.396103095326181,0.0339869281045752,0.806535947712418,332.013972211006,93.5335190969249,554.951005763088,carnallite,66,representative_samples_within_polygon,0
PU-0301,302,101523.792056193,27074.2711204876,41677.4540273644,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1377.17392130113,765.753424657534,1845.66210045662,0.269235294618691,0.184916201117318,0.381564245810056,0.530380056056698,0.462290502793296,0.64804469273743,7.81249863683829,7.5,10.596074622284,0.362980454036641,0,0.702479362487793,0.1003367003367,0,0.238888888888889,0.215686274509804,0.0209150326797386,0.409150326797386,311.409050289131,120.00902516734,499.819668525832,carnallite,63,representative_samples_within_polygon,0
PU-0302,303,75130.0613523453,27457.2660148136,41670.0818262739,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1579.52014450663,1394.06392694064,1943.83561643836,0.255326322133826,0.193854748603352,0.327932960893855,0.487337057728119,0.387988826815642,0.65,7.5790115044046,7.5,8.66147617415545,0.21448248748978,0,0.636363625526428,0.505277777777778,0.0444444444444444,0.911111111111111,0.576209150326797,0.0640522875816993,0.823529411764706,165.417185871015,2.92124736994186,328.35887426373,carnallite,42,representative_samples_within_polygon,0
PU-0303,308,18168.7076472986,22483.3279741534,41662.7096251833,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,150.160094856082,58.9041095890407,387.353894140839,0.65426913713269,0.573743016759777,0.841899441340782,0.431983240223464,0.41536312849162,0.479888268156425,21.2787698319475,17.5,25.9653578813242,0.422176306446393,0.264462798833847,0.64462810754776,0.377777777777778,0.0111111111111111,0.861111111111111,0.35843137254902,0.109803921568628,0.734640522875817,198.555557848718,112.784575845671,293.443302682882,carnallite,12,representative_samples_within_polygon,0
PU-0304,305,61626.2921550284,20967.1677511801,41640.5930219117,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,201.249483326607,91.2804493002943,249.092753816259,0.275397561636393,0.260893854748603,0.294849576807455,0.567201658677461,0.3,0.65,23.3872845982506,17.5,27.5,0.799899829156471,0.652892589569092,0.975206613540649,0.0246031746031746,0,0.222222222222222,0.283846872082166,0.0352941176470588,0.745098039215686,537.922301836597,375.948434748389,696.986954521684,carnallite,33,representative_samples_within_polygon,0
PU-0305,311,12889.9615065297,24448.5610643275,41640.5930219117,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1485.9982059107,1060.27397260274,1845.66210045662,0.575814282076015,0.529025095554956,0.640782122905028,0.568423728036767,0.495530726256983,0.64804469273743,7.5,7.5,7.5,0.525111258029938,0.371900826692581,0.652892589569092,0.138271604938272,0,0.338888888888889,0.228612926652142,0.0352941176470588,0.52156862745098,57.3131576603041,2.59862447666857,136.93468033947,carnallite,13,representative_samples_within_polygon,0
PU-0306,312,26393.7307038472,24274.3643464395,41633.2208208212,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1374.65462382783,687.214611872146,1983.10502283105,0.652059082134798,0.564804469273743,0.819553072625698,0.513818600065725,0.495530726256983,0.634357541899441,7.5,7.5,7.5,0.66650461975266,0.413223147392273,0.842975199222565,0.286111111111111,0,0.716666666666667,0.238779956427015,0.0248366013071896,0.509803921568627,121.196743473336,49.53022281696,201.702735164475,mixed_salts,17,representative_samples_within_polygon,0
PU-0307,301,79303.9536496976,26682.950250198,41633.2208208212,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,439.504258494699,0,1668.9497716895,0.360607254317286,0.28648478923687,0.421787709497207,0.528438131463212,0.493575418994413,0.64804469273743,9.28887320359391,7.5,16.1599366042371,0.565851940753612,0.35537189245224,0.785123944282532,0,0,0,0.147987616099071,0.0235294117647059,0.52156862745098,469.89462547687,291.46981942944,638.926781638053,carnallite,47,representative_samples_within_polygon,0
PU-0308,314,4419.41537366737,28081.7142120843,41633.2208208212,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1282.80060882801,510.502283105023,1668.9497716895,0.274270082117985,0.270507250197749,0.276296207554514,0.64804469273743,0.644134078212291,0.65,10.2089576522079,7.5,11.8698246632552,0.146005511283875,0.115702480077744,0.181818187236786,0,0,0,0.0627450980392157,0.0627450980392157,0.0627450980392157,15.096687581712,14.1973330617453,15.9436566139668,carnallite,3,representative_samples_within_polygon,0
PU-0309,309,45053.4845037745,22671.4950309309,41625.8486197306,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,357.791456387361,98.1735159817354,1884.93150684932,0.60274652858394,0.587150837988827,0.783798882681564,0.473687150837989,0.407541899441341,0.65,17.7326971335697,7.5,27.5,0.310979927783566,0,0.785123944282532,0.424346405228758,0.00555555555555556,0.888888888888889,0.379815455594002,0.0222222222222221,0.854901960784314,165.961464866443,2.15110963384962,284.527164294559,carnallite,35,representative_samples_within_polygon,0
PU-0310,321,4173.89229735219,23629.3985655442,41625.8486197306,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,285.862745101431,157.077625570776,431.963470319634,0.685474860335195,0.681005586592179,0.689944134078212,0.537413551059355,0.495530726256983,0.634357541899441,7.5,7.5,7.5,0.735537195205688,0.702479362487793,0.776859521865845,0.277777777777778,0.25,0.305555555555556,0.358169934640523,0.317647058823529,0.398692810457516,183.203782690227,156.702746998773,222.989644229987,mixed_salts,5,representative_samples_within_polygon,0
PU-0311,323,20132.8922578191,25513.1506273108,41618.4764186401,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1412.12542233424,1217.35159817352,1610.04566210046,0.450682048725348,0.399441340782123,0.475418994413408,0.539610711951582,0.493575418994413,0.640223463687151,7.5,7.5,7.5,0.842148756980896,0.752066135406494,0.884297549724579,0.251851851851852,0.00555555555555556,0.566666666666667,0.606535947712418,0.0248366013071896,0.895424836601307,714.119324082943,592.235154253549,822.885374349273,carnallite,20,representative_samples_within_polygon,0
PU-0312,306,8838.8307473357,21221.1100180702,41611.1042175496,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,255.251141552511,137.442922374429,314.155251141553,0.522676173602833,0.493296089385475,0.542458100558659,0.588001345892998,0.475977653631285,0.634357541899441,18.6215628616361,17.5,22.5,0.301652890940507,0.239669427275658,0.347107440233231,0,0,0,0.286274509803922,0.168627450980392,0.403921568627451,372.839855948063,271.47982847245,484.06669021431,carnallite,6,representative_samples_within_polygon,0
PU-0313,324,14485.8615025761,25908.6344855823,41611.1042175496,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1284.08700549185,1021.00456621005,1668.9497716895,0.483140859848767,0.399441340782123,0.524581005586592,0.502234636871508,0.493575418994413,0.540502793296089,7.5,7.5,7.5,0.824085009949548,0.677685976028442,0.892561972141266,0.288095238095238,0.00555555555555556,0.477777777777778,0.654154995331466,0.209150326797386,0.858823529411765,696.876672892009,632.516656268212,756.412631276695,carnallite,14,representative_samples_within_polygon,0
PU-0314,297,41370.6383590523,21454.2373450512,41603.732016459,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,553.355773422891,84.0408026037635,1079.90867579909,0.52966673088037,0.497765363128492,0.542458100558659,0.563063245442693,0.305865921787709,0.65,16.9083081588464,7.5,27.5,0,0,0,0.0738888888888889,0,0.283333333333333,0.311307189542484,0.0313725490196078,0.866666666666667,396.366431512488,228.985136420978,578.634902750287,mixed_salts,29,representative_samples_within_polygon,0
PU-0315,307,24675.0691696424,21637.4088162507,41603.732016459,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,331.844682047496,108.580095904765,562.564736394732,0.54096834264432,0.537988826815642,0.546927374301676,0.430788330229671,0.384078212290503,0.65,25.4429940385807,15.557583795037,27.5,0,0,0,0.0875,0,0.361111111111111,0.274074074074074,0.0418300653594771,0.623529411764706,431.812664433559,321.894027192518,545.023895071643,mixed_salts,18,representative_samples_within_polygon,0
PU-0316,325,7856.73844207524,26208.3696202722,41588.987614278,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1313.95995319157,1146.0840105521,1610.04566210046,0.40256375550855,0.305586592178771,0.457541899441341,0.543109869646183,0.495530726256983,0.628491620111732,7.5,7.5,7.5,0.0137741047268113,0,0.0578512400388718,0.0888888888888889,0,0.266666666666667,0.216122004357298,0.12156862745098,0.405228758169935,560.274177247947,514.573383370147,601.128677589534,carnallite,6,representative_samples_within_polygon,0
PU-0317,326,22833.6460972816,26391.5410914716,41588.987614278,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,681.285180094559,294.520547945205,1394.06392694064,0.378617305122409,0.26536312849162,0.466480446927374,0.503243327126009,0.493575418994413,0.53072625698324,9.26160113237125,7.5,12.5,0.0583103752384583,0,0.214876025915146,0.118253968253968,0,0.222222222222222,0.296545284780579,0.111111111111111,0.443137254901961,508.328421779442,427.343278905706,582.746595932919,carnallite,18,representative_samples_within_polygon,0
PU-0318,318,45421.7691182478,28864.3559526636,41588.987614278,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,114.437502392452,0,145.85421482194,0.292737149615145,0.26536312849162,0.346924882465755,0.618363157776589,0.329329608938548,0.65,7.9708531622323,7.5,12.5,0.402754818399747,0.173553720116615,0.851239681243896,0.458333333333333,0.0444444444444444,0.977777777777778,0.520305010893246,0.0640522875816993,0.801307189542484,123.182472926928,1.63046889678578,340.193687553483,mixed_salts,30,representative_samples_within_polygon,0
PU-0319,310,72183.784436566,23334.2427176342,41566.8710110063,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,452.588287634693,39.2694063926938,2159.81735159817,0.706747029979436,0.667597765363128,0.765921787709497,0.498838889982485,0.384078212290503,0.65,7.5,7.5,7.5,0.736271803908878,0.586776852607727,0.842975199222565,0.147222222222222,0,0.738888888888889,0.408660130718954,0.0248366013071896,0.807843137254902,293.703910226512,152.879357001348,409.114989072226,carnallite,45,representative_samples_within_polygon,0
PU-0320,327,4419.41537366761,23876.2637528652,41537.3822066442,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,588.709303003925,235.616438356164,1040.63926940639,0.665061905110442,0.618435754189944,0.783798882681564,0.521008833411518,0.495530726256983,0.640223463687151,7.5,7.5,7.5,0.677685953676701,0.586776852607727,0.760330557823181,0.367361111111111,0,0.877777777777778,0.407516339869281,0.155555555555556,0.898039215686275,9.99913759148126,0.320906259412637,18.3201180316144,partial_KCl_replacement,8,representative_samples_within_polygon,0
PU-0321,320,195436.368746624,29413.8703662618,41530.0100055536,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,593.040159923471,137.442922374429,1884.93150684932,0.352965364414803,0.26536312849162,0.426256983240223,0.581222518921652,0.335195530726257,0.65,7.78718926076658,7.5,12.5,0.649173551127315,0.0826446264982224,0.93388432264328,0.209883040935672,0,0.583333333333333,0.382125902992776,0.0352941176470588,0.788235294117647,55.054613997661,0.455898970731921,238.477078481636,mixed_salts,100,representative_samples_within_polygon,0
PU-0322,330,3928.36922103798,25067.7109132577,41522.6378044631,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1466.05783866058,1452.96803652968,1472.60273972603,0.533519553072626,0.533519553072626,0.533519553072626,0.504655493482309,0.499441340782123,0.515083798882682,7.5,7.5,7.5,0.876033047835032,0.859504103660583,0.892561972141266,0.0333333333333333,0.00555555555555556,0.0611111111111111,0.304575163398693,0.124183006535948,0.484967320261438,348.429048251861,313.707282043871,381.356566017252,carnallite,3,representative_samples_within_polygon,0
PU-0323,331,8838.83074733557,25550.6175191471,41522.6378044631,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1469.28158684193,1197.71689497717,1767.12328767123,0.467255545683371,0.457541899441341,0.475418994413408,0.532122905027933,0.515083798882682,0.618715083798883,7.5,7.5,7.5,0.831168821879796,0.809917330741882,0.859504103660583,0.325,0.0777777777777778,0.466666666666667,0.469281045751634,0.104575163398693,0.854901960784314,687.470237699762,608.963428509671,734.790209998779,carnallite,7,representative_samples_within_polygon,0
PU-0324,322,31058.6691538295,24109.088317084,41515.2656033726,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1376.73385304397,431.963470319634,2022.37442922374,0.653532039126011,0.600558659217877,0.864245810055866,0.5499476582964,0.493575418994413,0.640223463687151,7.5,7.5,7.5,0.792066113948822,0.677685976028442,0.876033067703247,0.248309178743961,0.00555555555555556,0.672222222222222,0.397499289570901,0.0431372549019607,0.82875816993464,26.7260808947241,0.451738367810598,74.6331571241006,carnallite,25,representative_samples_within_polygon,0
PU-0325,328,3682.84614472293,23753.0393086038,41493.149000101,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,922.83105022831,451.598173515982,1217.35159817352,0.686711835277751,0.681005586592179,0.690554762273191,0.569832402234637,0.499441340782123,0.64804469273743,7.5,7.5,7.5,0.756198346614838,0.719008266925812,0.801652908325195,,,,,,,99.0121367549066,83.9164107443462,113.248685552818,replacement_rock_salt,4,representative_samples_within_polygon,0
PU-0326,317,186474.77646113,28577.1097819191,41493.149000101,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,183.665301116165,57.8760649287152,314.155251141553,0.271211927681394,0.264648640820924,0.283571492174573,0.602993811575825,0.485754189944134,0.65,12.0757435135003,7.5,17.5,0.720569328467051,0.289256185293198,0.975206613540649,0.170663956639566,0,0.466666666666667,0.322222222222222,0.0313725490196078,0.683660130718954,156.888026751933,0.566266497002309,364.270275328817,carnallite,90,representative_samples_within_polygon,0
PU-0327,319,70710.6459786778,29080.8313277175,41493.149000101,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,202.789580652584,0,530.13698630137,0.308009836205205,0.268298110973683,0.369591246967894,0.619089436453509,0.485754189944134,0.65,7.54023358702351,7.5,8.20323348252754,0.483677687123418,0.181818187236786,1,0.662393162393162,0.0111111111111111,0.994444444444444,0.671593765711413,0.0379084967320261,0.832679738562092,169.547934715981,10.8477924490918,329.268211047084,mixed_salts,40,representative_samples_within_polygon,0
PU-0328,315,38056.0768288021,28189.9518996113,41485.7767990104,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,397.348307014296,0,1197.71689497717,0.293454701454237,0.283077506071251,0.386033519553073,0.580026210072629,0.309776536312849,0.65,19.5490537312858,16.5990949447905,27.5,0.532506886124611,0.347107440233231,0.743801653385162,0.00151515151515152,0,0.0166666666666667,0.187225193107546,0.0431372549019607,0.584313725490196,22.6870991832116,5.02405019437356,35.7668395202782,carnallite,30,representative_samples_within_polygon,0
PU-0329,316,15222.4307315209,28298.1895871382,41485.7767990104,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,269.720515186598,157.077625570776,431.963470319634,0.284880485136172,0.260893854748603,0.305586592178771,0.565360717724866,0.319553072625698,0.65,17.5,17.5,17.5,0.785950419306755,0.628099203109741,0.900826454162598,0.058187134502924,0,0.216666666666667,0.194289645682835,0.0745098039215686,0.379084967320261,59.529526818004,18.6807713976657,96.6539300124205,carnallite,20,representative_samples_within_polygon,0
PU-0330,313,30322.0999248826,27981.802500521,41478.4045979199,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,815.552306427226,647.945205479452,1865.29680365297,0.314067661319596,0.247486033519553,0.394073968934577,0.579176664617988,0.3,0.65,8.20935426785028,7.5,12.5,0.139640923236208,0,0.272727280855179,0,0,0,0.262117647058824,0.0313725490196078,0.686274509803922,57.6602202728249,1.86692911418434,115.379945256094,carnallite,29,representative_samples_within_polygon,0
PU-0331,332,10189.2076670665,23632.9998805443,41419.4269891956,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,824.789845149365,431.963470319634,1511.87214611872,0.730907004874143,0.685474860335196,0.819553072625698,0.551800124146493,0.495530726256983,0.65,7.5,7.5,7.5,0.606978886657291,0.553718984127045,0.702479362487793,0.423611111111111,0.211111111111111,0.866666666666667,0.302941176470588,0.0679738562091504,0.675816993464052,237.984589466201,195.190688654971,274.040050903434,carnallite,9,representative_samples_within_polygon,0
PU-0332,347,21974.3153301794,25966.9163173275,41419.4269891956,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1338.07504685711,1001.3698630137,1826.02739726027,0.487932960893855,0.484357541899441,0.493296089385475,0.509968451371625,0.495530726256983,0.522905027932961,7.5,7.5,7.5,0.293663908044497,0.0330578498542309,0.578512370586395,0.364444444444444,0.0111111111111111,0.55,0.59520697167756,0.134640522875817,0.854901960784314,506.832000714489,438.460445016853,577.310842507246,carnallite,15,representative_samples_within_polygon,0
PU-0333,346,8838.83074733474,25800.3967980554,41397.310385924,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1241.09988913399,962.100456621004,1786.75799086758,0.433295482649589,0.421787709497207,0.453072625698324,0.577593911822107,0.493575418994413,0.638268156424581,7.5,7.5,7.5,0.183884298079647,0,0.462809920310974,0.185416666666667,0.0333333333333333,0.472222222222222,0.261274509803922,0.0379084967320261,0.669281045751634,553.116220241899,492.421191986329,612.572010496878,carnallite,8,representative_samples_within_polygon,0
PU-0334,353,25534.3999367447,23936.4189292023,41375.1937826523,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,754.494545323385,141.391,1688.58447488584,0.762194930812022,0.672067039106145,0.868715083798883,0.56864828670442,0.493575418994413,0.64804469273743,7.5,7.5,7.5,0.397666503401364,0.173553720116615,0.652892589569092,0.407037037037037,0.0722222222222222,0.694444444444444,0.478692810457516,0.0980392156862745,0.811764705882353,41.3311753066321,2.04091880101871,82.6995063944844,carnallite,17,representative_samples_within_polygon,0
PU-0335,329,57575.161395834,24828.6364605884,41375.1937826523,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1869.46000273573,1374.42922374429,2356.16438356164,0.640660594569007,0.573743016759777,0.846368715083799,0.550081086005477,0.499441340782123,0.593296089385475,7.5,7.5,7.5,0.684645496700939,0.413223147392273,0.842975199222565,0.245424836601307,0.0388888888888889,0.455555555555556,0.435601691657055,0.0470588235294118,0.870588235294118,72.9050551183704,1.37306770682525,184.581094418036,carnallite,38,representative_samples_within_polygon,0
