design,model_id,dimension,segment,origins,points,profiles,zones,support_status,mae,median_absolute_error,rmse,bias,absolute_bias,p90_absolute_error,p95_absolute_error,max_absolute_error,r2_descriptive,precision_weighted_mae,precision_weighted_rmse,b1_mae,b1_skill,mase,direction_accuracy,direction_neutral_fraction
internal_temporal,B1_persistence_last_rate,point,P-H03-W005,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,1.0621711857143126,1.0621711857143126,1.0621711857143126,1.0621711857143126,1.0621711857143126,1.0621711857143126,1.0621711857143126,1.0621711857143126,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H03-W006,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.766588792857128,0.766588792857128,0.766588792857128,-0.766588792857128,0.766588792857128,0.766588792857128,0.766588792857128,0.766588792857128,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H03-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,3.1958377707142063,3.1958377707142063,3.1958377707142063,-3.1958377707142063,3.1958377707142063,3.1958377707142063,3.1958377707142063,3.1958377707142063,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H04-W001,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,3.6269101125714407,3.6269101125714407,3.6269101125714407,-3.6269101125714407,3.6269101125714407,3.6269101125714407,3.6269101125714407,3.6269101125714407,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H04-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,6.001834326857093,6.001834326857093,6.001834326857093,6.001834326857093,6.001834326857093,6.001834326857093,6.001834326857093,6.001834326857093,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H04-W003,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,71.02960179557142,71.02960179557142,71.02960179557142,-71.02960179557142,71.02960179557142,71.02960179557142,71.02960179557142,71.02960179557142,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H04-W004,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.7861288411428689,0.7861288411428689,0.7861288411428689,-0.7861288411428689,0.7861288411428689,0.7861288411428689,0.7861288411428689,0.7861288411428689,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H04-W006,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,33.90473394242858,33.90473394242858,33.90473394242858,-33.90473394242858,33.90473394242858,33.90473394242858,33.90473394242858,33.90473394242858,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H04-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,7.958871472571413,7.958871472571413,7.958871472571413,7.958871472571413,7.958871472571413,7.958871472571413,7.958871472571413,7.958871472571413,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H05-W001,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,5.881988164285602,5.881988164285602,5.881988164285602,5.881988164285602,5.881988164285602,5.881988164285602,5.881988164285602,5.881988164285602,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H05-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,2.1426937214284543,2.1426937214284543,2.1426937214284543,2.1426937214284543,2.1426937214284543,2.1426937214284543,2.1426937214284543,2.1426937214284543,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H05-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,12.861612091142947,12.861612091142947,12.861612091142947,-12.861612091142947,12.861612091142947,12.861612091142947,12.861612091142947,12.861612091142947,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H06-W001,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,6.079920400142859,6.079920400142859,6.079920400142859,-6.079920400142859,6.079920400142859,6.079920400142859,6.079920400142859,6.079920400142859,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H06-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,5.867268764571383,5.867268764571383,5.867268764571383,-5.867268764571383,5.867268764571383,5.867268764571383,5.867268764571383,5.867268764571383,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H06-W003,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,5.25335230082859,5.25335230082859,5.25335230082859,-5.25335230082859,5.25335230082859,5.25335230082859,5.25335230082859,5.25335230082859,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H06-W004,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.57074704928575,0.57074704928575,0.57074704928575,0.57074704928575,0.57074704928575,0.57074704928575,0.57074704928575,0.57074704928575,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H06-W006,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,2.228266909000057,2.228266909000057,2.228266909000057,2.228266909000057,2.228266909000057,2.228266909000057,2.228266909000057,2.228266909000057,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H06-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,2.777287022771421,2.777287022771421,2.777287022771421,2.777287022771421,2.777287022771421,2.777287022771421,2.777287022771421,2.777287022771421,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W001,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,5.623774220000033,5.623774220000033,5.623774220000033,5.623774220000033,5.623774220000033,5.623774220000033,5.623774220000033,5.623774220000033,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,7.0808700397142985,7.0808700397142985,7.0808700397142985,7.0808700397142985,7.0808700397142985,7.0808700397142985,7.0808700397142985,7.0808700397142985,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W003,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,5.32575683800011,5.32575683800011,5.32575683800011,5.32575683800011,5.32575683800011,5.32575683800011,5.32575683800011,5.32575683800011,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W004,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,3.49377309414292,3.49377309414292,3.49377309414292,3.49377309414292,3.49377309414292,3.49377309414292,3.49377309414292,3.49377309414292,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W005,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,6.605107716971434,6.605107716971434,6.605107716971434,6.605107716971434,6.605107716971434,6.605107716971434,6.605107716971434,6.605107716971434,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W006,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,1.3768409575714315,1.3768409575714315,1.3768409575714315,1.3768409575714315,1.3768409575714315,1.3768409575714315,1.3768409575714315,1.3768409575714315,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-H07-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.12840118684284896,0.12840118684284896,0.12840118684284896,-0.12840118684284896,0.12840118684284896,0.12840118684284896,0.12840118684284896,0.12840118684284896,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V01-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,4.1825090464286205,4.1825090464286205,4.1825090464286205,4.1825090464286205,4.1825090464286205,4.1825090464286205,4.1825090464286205,4.1825090464286205,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V01-W003,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,7.141556371285736,7.141556371285736,7.141556371285736,7.141556371285736,7.141556371285736,7.141556371285736,7.141556371285736,7.141556371285736,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V01-W004,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,7.900576121142885,7.900576121142885,7.900576121142885,7.900576121142885,7.900576121142885,7.900576121142885,7.900576121142885,7.900576121142885,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V01-W005,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.43569172414287394,0.43569172414287394,0.43569172414287394,0.43569172414287394,0.43569172414287394,0.43569172414287394,0.43569172414287394,0.43569172414287394,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V01-W006,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.083838510142904,0.083838510142904,0.083838510142904,-0.083838510142904,0.083838510142904,0.083838510142904,0.083838510142904,0.083838510142904,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V01-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,6.910609616999963,6.910609616999963,6.910609616999963,6.910609616999963,6.910609616999963,6.910609616999963,6.910609616999963,6.910609616999963,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W001,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,4.943041881857109,4.943041881857109,4.943041881857109,4.943041881857109,4.943041881857109,4.943041881857109,4.943041881857109,4.943041881857109,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,12.603947449142858,12.603947449142858,12.603947449142858,12.603947449142858,12.603947449142858,12.603947449142858,12.603947449142858,12.603947449142858,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W003,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,3.8128853902571462,3.8128853902571462,3.8128853902571462,3.8128853902571462,3.8128853902571462,3.8128853902571462,3.8128853902571462,3.8128853902571462,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W004,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,8.954479361142871,8.954479361142871,8.954479361142871,8.954479361142871,8.954479361142871,8.954479361142871,8.954479361142871,8.954479361142871,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W005,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,2.475305992142836,2.475305992142836,2.475305992142836,2.475305992142836,2.475305992142836,2.475305992142836,2.475305992142836,2.475305992142836,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W006,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,3.1815140245714133,3.1815140245714133,3.1815140245714133,3.1815140245714133,3.1815140245714133,3.1815140245714133,3.1815140245714133,3.1815140245714133,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V02-W007,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,6.9206176542857065,6.9206176542857065,6.9206176542857065,6.9206176542857065,6.9206176542857065,6.9206176542857065,6.9206176542857065,6.9206176542857065,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V03-W001,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.7955463558572724,0.7955463558572724,0.7955463558572724,0.7955463558572724,0.7955463558572724,0.7955463558572724,0.7955463558572724,0.7955463558572724,,,,,,,,
internal_temporal,B1_persistence_last_rate,point,P-V03-W002,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,0.8060299322855258,0.8060299322855258,0.8060299322855258,-0.8060299322855258,0.8060299322855258,0.8060299322855258,0.8060299322855258,0.8060299322855258,,,,,,,,
