scope,seed,fold_id,rows,crps,nll,coverage_50,mean_width_50,median_width_50,interval_score_50,coverage_80,mean_width_80,median_width_80,interval_score_80,coverage_95,mean_width_95,median_width_95,interval_score_95,mean_interval_width,median_interval_width,mean_interval_score
fold_seed,42120,rolling_origin_2021-07-13,12,3.4468898928616736,3.4174567724272857,0.25,4.76703415642252,5.008597935612631,15.699426302148334,0.5,9.809572208537551,10.323888259549381,22.077549868626495,0.9166666666666666,17.55007781632754,18.522952998441742,25.613388473277805,10.708894727095869,10.323888259549381,21.130121548017545
fold_seed,42120,rolling_origin_2021-11-02,91,4.960011766064671,3.5933074540870305,0.37362637362637363,5.147478459149265,5.065276188793092,21.758960926256133,0.6703296703296703,10.614764851967154,10.417506101978343,39.07050409064595,0.8791208791208791,19.07313832752399,18.625082279835276,96.97668430195705,11.611793879546802,10.417506101978343,52.602049772953045
fold_seed,42120,rolling_origin_2022-03-01,14,8.115106136763396,4.101239990743015,0.35714285714285715,6.1304142069004826,5.927324167269832,35.308534816842574,0.42857142857142855,12.8710045719227,12.424618912044634,63.77239409165218,0.8571428571428571,24.004042316102222,23.094187099018022,172.30704206663057,14.335153698308469,12.424618912044634,90.46265699170843
fold_seed,42120,rolling_origin_2022-05-17,89,4.242196791285891,3.255856244065932,0.5168539325842697,6.148985830294785,5.944311527469527,18.563992501909254,0.8202247191011236,12.967869119874644,12.534430948205566,33.37825937537446,0.9101123595505618,24.411767408307803,23.56063603288876,76.49514510837344,14.509540786159075,12.534430948205566,42.812465661885724
fold_seed,42120,rolling_origin_2022-07-19,13,11.103760003371962,5.101448672796703,0.23076923076923078,6.687337844571795,6.543041852688834,48.66101893859455,0.38461538461538464,14.19549851866279,13.87383601482253,93.56493796414567,0.46153846153846156,27.090128128137057,26.531214476767726,203.77036339519717,15.990988163790549,13.87383601482253,115.33210676597915
fold_seed,42120,rolling_origin_2022-10-18,90,6.5041339461308505,3.53331182282719,0.5,7.17193926105449,6.745074357821357,28.218176964285803,0.7333333333333333,15.262400068400892,14.365423214655328,53.261026986832825,0.9111111111111111,29.279765947537598,27.635485617519073,127.63301692419776,17.238035092331,14.53865824141116,69.70407362510547
fold_seed,42120,rolling_origin_2023-01-17,12,8.369974254112563,3.860589694217101,0.4166666666666667,8.5250620016537,6.006777839808214,38.507168166758234,0.5833333333333334,18.233341034392375,12.721582976432682,58.38207304502961,0.75,35.36840215940894,24.159984008013815,79.09936356739418,20.708935065151664,13.683704526158264,58.66286825972733
fold_seed,42120,rolling_origin_2023-05-16,88,5.4751362140310045,3.525723076508513,0.2840909090909091,5.8169756478780394,5.095117281297943,24.68912132571464,0.6136363636363636,12.638187232125098,10.981710877476102,39.25584005932115,0.8977272727272727,25.350901173742447,21.70472869603169,55.23031065438991,14.60202135124853,11.282178145563048,39.72509067980856
fold_seed,42120,rolling_origin_2023-07-25,14,13.755757984395315,4.328552410219506,0.21428571428571427,9.27907094465443,5.536492131152228,61.174058548355546,0.5,20.330555168563983,11.968750744523767,108.0874869650552,0.8571428571428571,41.508455599957415,23.733588183715035,194.70957669541198,23.706027237725273,16.120390677285343,121.32370740294093
fold_seed,42120,rolling_origin_2023-11-07,88,6.30390114160862,3.6040486461449364,0.3068181818181818,8.813454041769837,5.561104840138713,28.077653506343164,0.6818181818181818,19.239719136464856,11.839502955888479,41.136409147083455,0.8977272727272727,39.00717594301568,23.12936758711681,81.26459314464384,22.353449707083456,12.411493628717224,50.15955193269015
fold_seed,42121,rolling_origin_2021-05-18,84,3.322770153342841,3.2560847850542625,0.2619047619047619,4.828367990747179,4.8054331465911595,14.98360660844751,0.6785714285714286,10.076800021155176,10.022431945825833,21.374771488084708,0.9285714285714286,18.560797140619734,18.468557245517367,35.48952927403106,11.155321717507363,10.022431945825833,23.949302456854422
fold_seed,42121,rolling_origin_2021-07-13,12,3.434967468515819,3.3091839217498347,0.25,5.649337613593713,5.494048328786857,15.629125285009414,0.75,11.730076472305848,11.41133740316493,18.708148111364242,1.0,21.3785156982885,20.810971456348355,21.3785156982885,12.919309928062686,11.41133740316493,18.57192969822072
