fit_id,role,model_id,fold_id,seed,manifest_path,manifest_content_sha256,ranking_policy,selection_policy,keep_top_k,retained_checkpoint_count,top_k_fully_populated,selected_epoch,selected_metric,latest_stage_epoch,ranked_checkpoint_bytes,resumed_from_recovery,persistence_scope,outer_labels_used_for_ranking
1e363f41cd2d228959792efce08c7bd80f6b0741642fafba206178164a391c0c,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/1e363f41cd2d228959792efce08c7bd80f6b0741642fafba206178164a391c0c/manifest.json,a274c0cc4828f4421b6406391881b13c75f7e3d9a29f1979a52ed66f1af48adb,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,86,7.306859493255615,186,348570,False,work_only,False
2d12df8806a207ff05b869a4d0018dd4f50704c94fd5ed2c5d4f93aaf94b8c5d,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/2d12df8806a207ff05b869a4d0018dd4f50704c94fd5ed2c5d4f93aaf94b8c5d/manifest.json,26efc272bc7f8f192a8bb195d9d89e5e9230b6afa0bec9de89381f9f243453d8,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,90,6.8293585777282715,190,749610,False,work_only,False
4ba89f23b3937723c5d6ef744e1465ecf05bf7ca37a10d9d9b15e2b7c91511f3,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/4ba89f23b3937723c5d6ef744e1465ecf05bf7ca37a10d9d9b15e2b7c91511f3/manifest.json,6d3e7447b17c1f88f25d96150bac7e5f1f03ba50914189e8b06086a19f5bbf16,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,166,6.576872825622559,266,180570,False,work_only,False
4d3bca57a667915d4955ec0777d697d55560bc8da96691b010dc01af6691a269,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/4d3bca57a667915d4955ec0777d697d55560bc8da96691b010dc01af6691a269/manifest.json,d912d4ce604b7d3cd1daea18b63cb41247c5df39682d068eb8ba7f17490557c2,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,121,7.22712516784668,221,348570,False,work_only,False
52aeb6d8f7f0e5578a261da2cf03594237a413a36fdcf97cca1aeefbab07a047,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/52aeb6d8f7f0e5578a261da2cf03594237a413a36fdcf97cca1aeefbab07a047/manifest.json,d1180dc8da6a4f8d36b7613e7b5a844fcecc66aa79f185d6167e443b04df761e,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,90,6.825927734375,190,749610,False,work_only,False
5b29201196949d99f9a88ceb6c1653a0f5290fdb895805634c26e88268f56407,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/5b29201196949d99f9a88ceb6c1653a0f5290fdb895805634c26e88268f56407/manifest.json,0ae86681f1a5d13519659d7f87e5979cebd30f81fdab6e26a3d2d329a95278b0,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,121,7.204124450683594,221,348570,False,work_only,False
5d425d5620a7a255697f8082a5a662c13371d01e81ebe2a46c76d20e037f9bc3,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/5d425d5620a7a255697f8082a5a662c13371d01e81ebe2a46c76d20e037f9bc3/manifest.json,9e009056740404c4b007b8a0988054c2b2113bca546f82cf981d098d3c912c1f,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,164,6.736984729766846,264,180570,False,work_only,False
5ec33c2c800a088762a9b1605982debe6d8ec496e6c1db02aaf48dcbd11beafa,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/5ec33c2c800a088762a9b1605982debe6d8ec496e6c1db02aaf48dcbd11beafa/manifest.json,d70d85a8acb13ad68ca3ad61dd91dad54b1e7ab739a9024687b6fe288a59fc3f,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,86,7.325207710266113,186,348570,False,work_only,False
64174d06d3028a5b8e4fba8f76415d6c4e7628104d287b95b5c6a818b34525ea,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/64174d06d3028a5b8e4fba8f76415d6c4e7628104d287b95b5c6a818b34525ea/manifest.json,613991a3c9f93a0fa2fd4cf8547411c0f20fe2a0a82fb678f22a5b1ecc1f841d,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,245,6.868834972381592,345,299370,False,work_only,False
6b114bc92c8c3491831041c5a430735a380f4015dd51555057685c93131c7c1e,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/6b114bc92c8c3491831041c5a430735a380f4015dd51555057685c93131c7c1e/manifest.json,189d8dd6584fe33aadfd19642ed7faf86fa264ae7c97041975d3fdddd058e766,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,41,7.005662441253662,141,749610,False,work_only,False
70521019d5fdce05e2ee469d33b55dc5350e4fa18d1f57e3696891e944ca2392,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/70521019d5fdce05e2ee469d33b55dc5350e4fa18d1f57e3696891e944ca2392/manifest.json,58aded822d3ec865d02f086e78d4c6e4a967ac3fd42bf92a650c5145478bf439,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,164,6.748866558074951,264,180570,False,work_only,False
8e0415eae0bd6d4e811036a9aa281f926d8ca3793e5a2a9f657013f7deed45e8,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/8e0415eae0bd6d4e811036a9aa281f926d8ca3793e5a2a9f657013f7deed45e8/manifest.json,8da29819f4cec08047ca0009dc8c007899cafa799e05c02c130a32f014bb5d64,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,166,6.572429656982422,266,180570,False,work_only,False
c18d56ba30879c9949c0cf8092e185b20357e90efe89ab0ba66334dbd64a84d9,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/c18d56ba30879c9949c0cf8092e185b20357e90efe89ab0ba66334dbd64a84d9/manifest.json,262778af2f34829f704fe1a63062b3b4240d91b485643f5ca99e56387bc79fd1,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,41,7.008056163787842,141,749610,False,work_only,False
dfddca2ca2c47513f206203880de74773b5aaa48ac736972f64f2322cd9c2a5b,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/dfddca2ca2c47513f206203880de74773b5aaa48ac736972f64f2322cd9c2a5b/manifest.json,858873477be467dd767966e3c72db7fa405f26672fd2ab906fb284a54a8167e5,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,63,7.314411640167236,163,299370,False,work_only,False
eaf4f3064b1107556c7c74b206b55f7d46ad4db732f0266a2cd7e7a6b01f146e,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/eaf4f3064b1107556c7c74b206b55f7d46ad4db732f0266a2cd7e7a6b01f146e/manifest.json,11b40ed450b7bae83ab899292bc0e311cb88edddb1e3880fecf8e837dd99bfba,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,63,7.300524711608887,163,299370,False,work_only,False
f2d3e87e93f8c9f447f3b8bd89fdbcb28bb133ddddf1a4e18b2b78e42aacb607,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42117,work/gate_c1/checkpoints/inner/f2d3e87e93f8c9f447f3b8bd89fdbcb28bb133ddddf1a4e18b2b78e42aacb607/manifest.json,e5855a816b2612791b68e3a0ce6b653ed2c564029ca3b0614425facc760cb272,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,63,7.048208236694336,163,299370,False,work_only,False
0e4704ec4076e194b225dbae699d5f91bc4704268671c344e9e0587d4f01b310,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/0e4704ec4076e194b225dbae699d5f91bc4704268671c344e9e0587d4f01b310/manifest.json,234d5b0f8495db60d71a181e764688627af99781cd28b91de8fec421f8967679,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,122,6.812243461608887,222,348570,False,work_only,False
3476f683e5b4626b59bcb70f46e58f6a52755a484be211795dd4f4c56ee2e96e,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/3476f683e5b4626b59bcb70f46e58f6a52755a484be211795dd4f4c56ee2e96e/manifest.json,1b90157985b15ab2999eff8ed6b06b193151ff735e940f49cfc9bb323960cc6e,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,362,6.531266689300537,462,180570,False,work_only,False
36a5fbc7b3b8585357b278dedae589eb6c265d57d1c2a70454d6546f7c47254a,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/36a5fbc7b3b8585357b278dedae589eb6c265d57d1c2a70454d6546f7c47254a/manifest.json,b0bfe4e87e6e0450df6719d1aae72e2481e61082e163f9505418e17d1e8425f1,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,74,6.858499050140381,174,749610,False,work_only,False
63899c3d6058306eabeeea44408ba9b0c7894d0b7f28c0d47dec101870949446,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/63899c3d6058306eabeeea44408ba9b0c7894d0b7f28c0d47dec101870949446/manifest.json,7ac4d726c0180b01f49b4404d30b4f550e9ec64f6ac7b480915f810619cfa910,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,122,6.80492639541626,222,348570,False,work_only,False
6f26b027a16f3d95f9d1e61deddde7437b24592941e8436acd409ea26afe556b,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/6f26b027a16f3d95f9d1e61deddde7437b24592941e8436acd409ea26afe556b/manifest.json,6b4ae1d4a4c65ef0d917a0434405fc5a90163424c8b2f60e28268804a82eef42,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,162,6.809327602386475,262,749610,False,work_only,False
7386b36c6212b138797edafe83208ce1ad9ef691ef87a61426927aaad77257dc,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/7386b36c6212b138797edafe83208ce1ad9ef691ef87a61426927aaad77257dc/manifest.json,ca26e6784dbc9e20dc7ae4b43b4b2602a69c6fdde12218f72031e9906af76cf3,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,158,7.201778888702393,258,180570,False,work_only,False
7d7b214d58d2756848e0bd1dc34c726bec4d0836d9a6718c5b1fa4e4b82791fe,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/7d7b214d58d2756848e0bd1dc34c726bec4d0836d9a6718c5b1fa4e4b82791fe/manifest.json,728f30827d49eabda12f9bfaad80190d70cf727f6dfd369ef2c501a7f1e25b30,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,122,6.808972358703613,222,348570,False,work_only,False
a860f75bce8cabc266406ffc2a0fa70ac82f274d93bda7c2f1d9f664fd04e317,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/a860f75bce8cabc266406ffc2a0fa70ac82f274d93bda7c2f1d9f664fd04e317/manifest.json,7d4190e617cdc228bd8f9acf4f04bcf1e1fc4f232fdbd434b144032dd64873ac,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,83,7.113765716552734,183,299370,False,work_only,False
b8eae3ef7ca3ceba3ddf2c0e809f3ab64f71723b2610511903b26c49aebac934,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/b8eae3ef7ca3ceba3ddf2c0e809f3ab64f71723b2610511903b26c49aebac934/manifest.json,23d0662c43a3c2785209dd46dfa517928d93a3fcb50431106405db248a782a94,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,122,6.8101911544799805,222,348570,False,work_only,False
ca31cdd250ef73fdc66ac8d740574118825f1c95a3df5c5525a75d03708374f9,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/ca31cdd250ef73fdc66ac8d740574118825f1c95a3df5c5525a75d03708374f9/manifest.json,41217036408e2f5ff0af43e0ad89b3fa6152de4ca0cdc4bfa7342061e7c55add,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,162,6.8122453689575195,262,749610,False,work_only,False
e5aa6d2cd662cdb32f4a48646b2e3f2775373d157c05f34bd115138b0c468b4c,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/e5aa6d2cd662cdb32f4a48646b2e3f2775373d157c05f34bd115138b0c468b4c/manifest.json,8ef6b7f7c3df5cdce603ef05ef7b3788174e3d151f94ab587789bd96926b78c2,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,172,7.07066535949707,272,299370,False,work_only,False
e73a9fb615e8991ff76b1c5aca5ac33ab8fdd16b0c459b433beea7a257554890,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/e73a9fb615e8991ff76b1c5aca5ac33ab8fdd16b0c459b433beea7a257554890/manifest.json,7a6e5b513492815d58d9cf4b732e182428effe859c0d9303cab694fb4da790e3,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,158,7.168010234832764,258,180570,False,work_only,False
e80bd42774d811c66bceb856a892b3dce65d59691e96aabbccd116e3689fcc65,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/e80bd42774d811c66bceb856a892b3dce65d59691e96aabbccd116e3689fcc65/manifest.json,c3c140c381b9daae9582566567c2aaf340aa4e6b2501c7c7ab911af193f91ac5,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,172,7.128453254699707,272,299370,False,work_only,False
f2b53113e1b1bd74cea51d5f5f8720844f242500aea5c93b95cce2ad93e66649,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/f2b53113e1b1bd74cea51d5f5f8720844f242500aea5c93b95cce2ad93e66649/manifest.json,6326750d8ee165dfaea4e94ba6bb610ba32de44bf772e9c5a96af94eeb7722b6,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,74,6.856852054595947,174,749610,False,work_only,False
f4105c8130c1c86d0b6d60d47c0495bb568454405848142c83ce2998386b5d72,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/f4105c8130c1c86d0b6d60d47c0495bb568454405848142c83ce2998386b5d72/manifest.json,655e5fed73f00a14db52543b47bd232b0ad178e95e7aa470c6c2e06cf7b08400,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,362,6.576930046081543,462,180570,False,work_only,False
f57e94c945592c633a457b200ad096781f4752322fd9d00ddc5f3b1f2b399d7c,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42118,work/gate_c1/checkpoints/inner/f57e94c945592c633a457b200ad096781f4752322fd9d00ddc5f3b1f2b399d7c/manifest.json,efbfd8ad0a415b1b1b273073440fc784a4d7881f54d75e4e3271afab5588151b,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,83,7.1182732582092285,183,299370,False,work_only,False
0c9cd4ddfeef4c2df5a82a649cb2c4b0ef0bab47306652bb82c5d9191c01a3ef,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/0c9cd4ddfeef4c2df5a82a649cb2c4b0ef0bab47306652bb82c5d9191c01a3ef/manifest.json,634a8ad46c3437a428b21b5bb542894ef95a766ec1ca4bb4e580fa4867846e66,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,18,7.18462610244751,118,348250,False,work_only,False
2258b4722554fece907d3b3a35bd8b36e870489ad466bd7023c5c81f70d35ce8,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/2258b4722554fece907d3b3a35bd8b36e870489ad466bd7023c5c81f70d35ce8/manifest.json,80f3f9035af895ae671fe755b40aac41c56935ed98e629dfd706d15315e56b38,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,165,6.976532459259033,265,180250,False,work_only,False
25d19cb5acc5ed078f8815b3269c4af202f0ea7d7a044c54e3fed4348f8aca45,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/25d19cb5acc5ed078f8815b3269c4af202f0ea7d7a044c54e3fed4348f8aca45/manifest.json,26221f5495b09b1883587ce5e134d81aff496b284163cc044aff264949937f9b,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,262,6.7421441078186035,362,180250,False,work_only,False
2e6c8617019b2a871f8558fb3470885fe880e6e256002de6ccae0fbb8e9b50d0,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/2e6c8617019b2a871f8558fb3470885fe880e6e256002de6ccae0fbb8e9b50d0/manifest.json,84a03942737d70296dacc76a980bdaf49a29f0e2c3141a63aed213f01a895232,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,62,7.062580585479736,162,749610,False,work_only,False
3a9d0f9dd7fa276efc4b776aae72cc897b700fa05fe917b846a7f8abe71a717d,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/3a9d0f9dd7fa276efc4b776aae72cc897b700fa05fe917b846a7f8abe71a717d/manifest.json,d61a357eb47857bc867d5e350cf8c8514f7993b1f0bd09d740a7072de001f38b,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,102,6.9118499755859375,202,348250,False,work_only,False
3e37dce018bc2448db2162ceb6fb31e7f8d549604ba8e1a568e4cb2af41aa4b9,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/3e37dce018bc2448db2162ceb6fb31e7f8d549604ba8e1a568e4cb2af41aa4b9/manifest.json,97dcde7f5010b6ad7bd401ee8286df9b0eb250276d8ce58ce55fab55e70fb5e4,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,6,7.135497093200684,106,749610,False,work_only,False
548e89e178cd1dfb0c29584afbee006933e49b8e42551b3bbc4786eec7ba5cdd,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/548e89e178cd1dfb0c29584afbee006933e49b8e42551b3bbc4786eec7ba5cdd/manifest.json,6cdeb2a7858c8b25656f56cc05b9a6a6f4b13b5c14456ba8f906fc4b0eabd96b,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,18,7.5101094245910645,118,299370,False,work_only,False
60cc46b567f7d03d23ec88a8ca687531fbe2072cc4c53ef3d2d0ec317f68abfe,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/60cc46b567f7d03d23ec88a8ca687531fbe2072cc4c53ef3d2d0ec317f68abfe/manifest.json,dc3d875d06db0c52c359d914b9e6ba0c3a545e13c87b2eda50dd98b1e3624a5c,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,165,6.982723236083984,265,180250,False,work_only,False
83a82604972a989737291c2c5c71083805dbfdbab102a9a3c295814ae5d53ef0,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/83a82604972a989737291c2c5c71083805dbfdbab102a9a3c295814ae5d53ef0/manifest.json,2083cc3c996afafeeabbcd29366df5272ced9def77b621f07be648c4effc2507,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,6,7.134422302246094,106,749610,False,work_only,False
83ee4f6abbf0adf86734bb979623b9c650d5a5395270497ea4bd1446152e179f,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/83ee4f6abbf0adf86734bb979623b9c650d5a5395270497ea4bd1446152e179f/manifest.json,b9aea906061c9938e7068de8c0b6f8b994549816a373b4d9d8c324104f2ae144,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,141,7.035271167755127,241,299370,False,work_only,False
9339834dac3b4b30a596215001928c69c0dee9c7b90e760d47f4a8769fa457fb,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/9339834dac3b4b30a596215001928c69c0dee9c7b90e760d47f4a8769fa457fb/manifest.json,3a1bf5e30bd07937c6f9edc4fed6644a40b08578a45babb52e75e19ded787516,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,18,7.184138774871826,118,348250,False,work_only,False
b4916c093f508764eccbd151b098ff18b7566c486d903550e74c134f33c59208,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/b4916c093f508764eccbd151b098ff18b7566c486d903550e74c134f33c59208/manifest.json,eddd5044adca798fefe082d65c7242f21e3f809d22f5e8f99dddddf975895118,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,262,6.7684807777404785,362,180250,False,work_only,False
b8fbb9b5fb6b1a4a1bdac6ac912fc9b6e74cde6ad3221442c4b1c04b0a7bbf35,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/b8fbb9b5fb6b1a4a1bdac6ac912fc9b6e74cde6ad3221442c4b1c04b0a7bbf35/manifest.json,fe8a695abafa2d709e13686ff6663c64443847bfebc0f515ec39ac493dfea3ec,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,141,7.0442070960998535,241,299370,False,work_only,False
c288be09360b828d1a41c5d341a2f6e69731473d45e32e6fb5858dbb299e2281,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/c288be09360b828d1a41c5d341a2f6e69731473d45e32e6fb5858dbb299e2281/manifest.json,0487ffaf63fdb5e27d4af0e553022ac3f2e8e1c0bd6236f955a91ccee0416dfc,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,102,6.919147968292236,202,348250,False,work_only,False
e4bc99e744d66d1d86d2eb9745e2fb8184fdc665b854316f48652d8467f45ced,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/e4bc99e744d66d1d86d2eb9745e2fb8184fdc665b854316f48652d8467f45ced/manifest.json,f256123d4d27c350baa7c0c553a1e3920d9c5c56a0b93d13e9b2de373fd07069,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,105,7.5021491050720215,205,299370,False,work_only,False
f4b58f273d60dec4786e89ca9c1d74df34d68c3c65bd4677b8c75f903a5290a3,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42119,work/gate_c1/checkpoints/inner/f4b58f273d60dec4786e89ca9c1d74df34d68c3c65bd4677b8c75f903a5290a3/manifest.json,d90bfd6ffe0ea2084159cee5ebf3ad053995becdb59922bb8756034ad7a11bb7,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,62,7.0679192543029785,162,749610,False,work_only,False
05c8047d2eca3d5583059d16102ead981fa32b354ef00db1f0c3210e52a310c4,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/05c8047d2eca3d5583059d16102ead981fa32b354ef00db1f0c3210e52a310c4/manifest.json,12515baf76ea802d5717d23f4dc85d185b49bc987c4d437a9fd73c115900e1fe,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,114,6.719459533691406,214,299050,False,work_only,False
2835283b7bbcc7f2a675e684ebab19582d9165eebc589acb65ea993404004693,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/2835283b7bbcc7f2a675e684ebab19582d9165eebc589acb65ea993404004693/manifest.json,aed2532a28f139f264bcca793de465e8afd1091853746e1ac09325c13df20e98,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,129,6.639977931976318,229,348250,False,work_only,False
29c8b8a52035cbdcc91e2ceb4df0be5d1b4c3bb274646111049692397407d221,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/29c8b8a52035cbdcc91e2ceb4df0be5d1b4c3bb274646111049692397407d221/manifest.json,d51f53d77ac03106ea39dd2085e1d9e35a03980ec15eee4a126768ad5cbb05e4,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,68,6.8009138107299805,168,749290,False,work_only,False
3bec9caa925201831b6d87df028e476b1bff9a23fd72dfab8adb9f63af28a680,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/3bec9caa925201831b6d87df028e476b1bff9a23fd72dfab8adb9f63af28a680/manifest.json,01cd4ae192ec90d93692cf7ceed0f6b7edf7e70c50cd1534a2ccd81c2c2dd7ed,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,125,6.803746700286865,225,749290,False,work_only,False
4a32479f2287c66c44d22689f4a634aaa2bd5ea1a431540422de053e15c9b8aa,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/4a32479f2287c66c44d22689f4a634aaa2bd5ea1a431540422de053e15c9b8aa/manifest.json,01eb4e95db0ce81bde782d666d67dfacaafab20c4fe45e2a69318c86c4b2950e,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,193,6.44478178024292,293,180250,False,work_only,False
4f1b831c689248ce8a8d6ddc59c062ac1c5e3b6dc4b29352cf1bc04cf48dede0,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/4f1b831c689248ce8a8d6ddc59c062ac1c5e3b6dc4b29352cf1bc04cf48dede0/manifest.json,559dcd90584159d62704e3eada8fdc9ecd7dea0f22c9d39f2c06e6e5bb5b910a,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,171,6.15008020401001,271,180250,False,work_only,False
525c3dc74e5203d51c3af33a0bed691f9536dd380a6bb95d3a406e89d9282690,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/525c3dc74e5203d51c3af33a0bed691f9536dd380a6bb95d3a406e89d9282690/manifest.json,eaf7c52311d258c98b52a8965f216b54af489187914c7dd0212e307a8f1eaabb,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,68,6.810725688934326,168,749290,False,work_only,False
72eb518fa3b513f8144859eac9a0d114a7b5c27a9efc6a108ebceb9c71662a65,inner,C01_compact_gru,rolling_origin_2023-01-17__inner_3_2022-10-18,42120,work/gate_c1/checkpoints/inner/72eb518fa3b513f8144859eac9a0d114a7b5c27a9efc6a108ebceb9c71662a65/manifest.json,fda7c05ec093b474dacb73837d54298eadb2f4a7b84dc7217474af3f300f264b,metric_ascending_then_epoch,rank_1_inner_objective,5,5,True,171,6.14361047744751,271,180250,False,work_only,False
