model_id,family,aggregation,seed,fold_id,target_date,rows,fit_seconds,inference_seconds,peak_ram_mb,peak_vram_mb,parameter_count,epoch_count,n,mae,median_absolute_error,rmse,bias,absolute_bias,p90_absolute_error,p95_absolute_error,max_absolute_error,r2_descriptive,precision_weighted_mae,precision_weighted_rmse,b1_mae,b1_skill,mase,mase_available,direction_accuracy,direction_neutral_fraction,b1_fold_mae,fold_mae_ratio_vs_b1
C02_compact_lstm,long_short_term_memory,mean_of_fixed_seeds,-1,rolling_origin_2023-01-17,2023-01-17,12,33.215012600063346,0.007647500024177,1780.25,85.330078125,3857,107,12,7.678732313351877,5.009567210559418,11.850477535261463,-0.7068563894509939,0.7068563894509939,15.164020422934492,23.129675159832562,32.679322636675934,0.8852508755842178,7.51656745392388,11.741210813683589,8.344330682014652,0.07976653778803422,1.2381334532647812,True,0.5,0.5833333333333334,8.344330682014652,0.9202334622119658
C02_compact_lstm,long_short_term_memory,mean_of_fixed_seeds,-1,rolling_origin_2023-05-16,2023-05-16,88,39.658073400030844,0.0050956999184562,1780.48046875,76.75830078125,1681,159,88,6.351575956516222,4.48008595152629,9.360178426100786,-2.010572026107782,2.010572026107782,11.533065170213781,16.636499121812705,45.392927503826215,0.8918254457182148,6.113734830852656,9.028410548813474,6.278201475220701,-0.011687181684933323,1.0172831295042215,True,0.4431818181818182,0.48863636363636365,6.278201475220701,1.0116871816849333
C02_compact_lstm,long_short_term_memory,mean_of_fixed_seeds,-1,rolling_origin_2023-07-25,2023-07-25,14,18.628475000034086,0.005493500037118601,1782.3828125,86.9912109375,13857,57,14,9.66444415043951,5.781103041607434,13.637935905830938,-9.43305466898224,9.43305466898224,24.78137752244165,27.398022875470467,31.229109871794478,0.8783050594574581,9.703230862923709,13.707376748482066,13.514482114265329,0.2848823899631254,1.549035483027587,True,0.7142857142857143,0.6428571428571429,13.514482114265329,0.7151176100368746
C02_compact_lstm,long_short_term_memory,mean_of_fixed_seeds,-1,rolling_origin_2023-11-07,2023-11-07,88,34.719275899929926,0.006463000085204499,1782.13671875,87.80224609375,13857,105,88,7.127496125114129,4.491777001175798,11.655876863596504,2.971016294714156,2.971016294714156,16.69701594018643,18.40491171245552,72.38584210568989,0.8921814494412637,6.950800976291673,10.665754406824766,6.104172770658446,-0.16764324879115433,1.104752097156583,True,0.5795454545454546,0.625,6.104172770658446,1.1676432487911543
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2021-05-18,2021-05-18,84,1.064911600085907,0.0010131999151781,1773.8203125,76.66259765625,1681,48,84,4.116319406978999,3.357953655494984,5.41380316472995,-1.916989258822694,1.916989258822694,6.520688068434059,10.176694883147096,21.57917392465616,0.8799169886234322,4.245149859951722,5.602259240956664,4.847109727074055,0.1507682642324245,0.5254158331354479,True,0.5714285714285714,0.5,4.847109727074055,0.8492317357675755
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2021-07-13,2021-07-13,12,1.831621800083667,0.0017788000404834,1774.6875,77.09521484375,5409,31,12,4.460864127416434,4.643894384779795,5.129511472922083,-0.8807213868534532,0.8807213868534532,7.451761643125345,8.04046150402282,8.693451388606537,0.8046962352850405,4.460864127416434,5.129511472922082,6.930570676489801,0.35634966647858,0.742093160032968,True,1.0,1.0,6.930570676489801,0.64365033352142
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2021-11-02,2021-11-02,91,0.6761685000965372,0.0015046999324113,1774.125,79.1015625,5409,21,91,5.63507808233966,3.2015190582697244,10.916715351934776,-0.8149173358099703,0.8149173358099703,8.63994086150408,11.42147660202601,67.1513101210615,0.6462506595173545,6.000720217986943,11.389677697459588,6.097705185018902,0.07586905051032056,0.9350484268346825,True,0.6373626373626373,0.5824175824175825,6.097705185018902,0.9241309494896794
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2022-03-01,2022-03-01,14,0.8336280999938026,0.0009562999475747,1775.609375,77.16552734375,5409,17,14,10.689078536005656,6.308077407043605,17.284702220618883,-2.3343703813558676,2.3343703813558676,18.222489382972576,33.76458486739468,56.67236491803436,0.632330846396057,11.079229529481887,17.846997917288256,5.806703046969976,-0.8408171469321779,1.7642034631764216,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.840817146932178
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2022-05-17,2022-05-17,89,0.6124292000895366,0.0015741999959573,1776.29296875,87.80908203125,13857,13,89,5.218781376154401,2.9825948254090733,9.030300301305763,-2.7940744086754314,2.7940744086754314,9.785420646895234,15.47206847778273,47.10003590550307,0.7590220695237323,4.625413511708489,7.599668495545519,4.483330681766071,-0.1640411440939311,0.8626246807387814,True,0.6629213483146067,0.6629213483146067,4.483330681766071,1.1640411440939311
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2022-07-19,2022-07-19,13,6.278586199972779,0.0010913000442087,1778.046875,86.38916015625,13857,136,13,13.884958669593761,13.76472606502498,17.04810480569182,3.9491351973119744,3.9491351973119744,27.41178394370465,30.74159314234972,34.3783412621393,0.33082374854851804,13.884958669593761,17.04810480569182,12.234021875457897,-0.13494636603909727,2.4070867097060815,True,0.46153846153846156,0.5384615384615384,12.234021875457897,1.1349463660390973
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2022-10-18,2022-10-18,90,3.080425300053321,0.0019845999777317,1776.8046875,87.8125,13857,63,90,7.876065067586811,4.597643463296627,15.733284103407545,0.3017815570677257,0.3017815570677257,14.128720745876416,21.360207933637884,120.58902815146284,0.6536890300810461,7.0340900824727095,12.228952620615086,7.683236611748699,-0.025097295004979037,1.3253166510439058,True,0.5555555555555556,0.6111111111111112,7.683236611748699,1.025097295004979
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2023-01-17,2023-01-17,12,6.20822130003944,0.0010157999349758,1779.6328125,85.330078125,3857,107,12,7.700324927442737,4.1453060643153625,12.001637176523342,-1.5781040014800964,1.5781040014800964,13.98103311726888,23.52155722837934,34.91710469232557,0.8823048235069417,7.550401658707702,11.893101968805835,8.344330682014652,0.07717883903618583,1.2416150875708558,True,0.6666666666666666,0.5833333333333334,8.344330682014652,0.9228211609638142
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2023-05-16,2023-05-16,88,8.006855199928395,0.0010283000301569,1780.01171875,76.75830078125,1681,159,88,6.241201978161922,5.210519171112992,8.660874835111516,-1.4670490636572573,1.4670490636572573,11.121720325641448,15.900805076555738,37.582064156241685,0.9073852019265357,6.1938176916725665,8.576767765289771,6.278201475220701,0.0058933274449396444,0.9996053772605596,True,0.45454545454545453,0.48863636363636365,6.278201475220701,0.9941066725550604
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2023-07-25,2023-07-25,14,3.777121799997986,0.0009992000414058,1781.75390625,86.5302734375,13857,57,14,9.425544082000686,5.15448916737245,14.13856922143316,-9.070532815432387,9.070532815432387,23.53190283168287,29.060267168550325,37.46593284736136,0.869206501176434,9.490515018338153,14.253530129083543,13.514482114265329,0.3025597279786644,1.5107441258477095,True,0.8571428571428571,0.6428571428571429,13.514482114265329,0.6974402720213356
C02_compact_lstm,long_short_term_memory,single_seed,42117,rolling_origin_2023-11-07,2023-11-07,88,6.862680700025521,0.0015899999998509,1781.05859375,87.80224609375,13857,105,88,7.050172744484039,4.3200808213727315,11.322368581382872,2.1531235519633736,2.1531235519633736,16.046361891257195,19.751199251802998,69.72788867345454,0.8982631785955356,6.940089326287338,10.584470702376406,6.104172770658446,-0.15497594995554986,1.0927670794994937,True,0.5909090909090909,0.625,6.104172770658446,1.1549759499555499
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2021-05-18,2021-05-18,84,1.1587461000308394,0.000999900046736,1774.0859375,76.66259765625,1681,48,84,4.134305693771695,3.219321810005079,5.697921473450618,-1.7686600766121772,1.7686600766121772,7.967596558722612,9.153685326710963,23.32620557421115,0.8669822594946078,4.315389774756514,5.930889150298414,4.847109727074055,0.14705754015035322,0.5277116413383233,True,0.5238095238095238,0.5,4.847109727074055,0.8529424598496468
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2021-07-13,2021-07-13,12,1.8973602999467405,0.0016513000009581,1775.31640625,77.09521484375,5409,31,12,4.544946714983571,5.403847251005331,5.387053241049037,-0.24601821913843894,0.24601821913843894,7.134569352627574,8.588998237925848,10.247032868639437,0.7845923417595855,4.544946714983572,5.387053241049036,6.930570676489801,0.34421753602468164,0.75608083401926,True,1.0,1.0,6.930570676489801,0.6557824639753184
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2021-11-02,2021-11-02,91,0.6978293000720441,0.0009868999477475,1774.44921875,79.1015625,5409,21,91,5.604859209558185,3.601029350475304,11.017423504557824,-0.9234274944800199,0.9234274944800199,8.879649769588479,13.506130243926155,67.0197231130344,0.6396937848268709,5.986005941067182,11.515236641337218,6.097705185018902,0.08082482844063388,0.9300341024469532,True,0.6703296703296703,0.5824175824175825,6.097705185018902,0.9191751715593661
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2022-03-01,2022-03-01,14,0.7277538999915123,0.0010610000463202,1775.68359375,77.16552734375,5409,17,14,11.888811156087053,7.862518051563809,18.11983205944333,-1.414282465438108,1.414282465438108,17.409639836732936,33.58718769210826,59.020320313203825,0.5959438440750848,12.272466817393166,18.69234058494004,5.806703046969976,-1.0474288180262312,1.9622160828895006,True,0.5,0.6428571428571429,5.806703046969976,2.0474288180262312
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2022-05-17,2022-05-17,89,0.608745799981989,0.0013595999917015,1776.36328125,87.80908203125,13857,13,89,5.507604983332245,3.560971355877008,9.533337520895433,-2.943661673741806,2.943661673741806,10.384990294096616,15.738193185665619,50.55909043296468,0.7314267078325607,4.8904287302957865,8.04665408195345,4.483330681766071,-0.22846280461353174,0.9103650158810058,True,0.6067415730337079,0.6629213483146067,4.483330681766071,1.2284628046135317
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2022-07-19,2022-07-19,13,6.634176300023682,0.0011676999274641,1778.1015625,86.85009765625,13857,136,13,13.769465733885092,13.993235664633865,17.119623111270144,5.041422389105004,5.041422389105004,26.88605767557872,30.808453937960273,35.571753340849995,0.3251974649011581,13.769465733885093,17.119623111270144,12.234021875457897,-0.1255060579470908,2.387064935264789,True,0.46153846153846156,0.5384615384615384,12.234021875457897,1.1255060579470908
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2022-10-18,2022-10-18,90,3.0369742000475526,0.0012695000041276,1777.1953125,87.8125,13857,63,90,9.001824350516317,6.007562449628244,16.46150638226492,2.2291337255189103,2.2291337255189103,17.518838101146766,22.07309239370174,120.93486333969996,0.6208887884347651,8.257607348661084,13.158193599581015,7.683236611748699,-0.17161878585794454,1.514749763890301,True,0.5333333333333333,0.6111111111111112,7.683236611748699,1.1716187858579445
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2023-01-17,2023-01-17,12,6.276426700060256,0.0010264000156894,1780.234375,84.53955078125,3857,107,12,8.129247815597969,5.333086007860974,12.052908620897702,-0.959290226210007,0.959290226210007,16.840574103148196,23.881322761063323,32.02004869667864,0.8812970791132414,7.943756114110246,11.92133905871596,8.344330682014652,0.025775927945937194,1.3107754326674703,True,0.5833333333333334,0.5833333333333334,8.344330682014652,0.9742240720540628
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2023-05-16,2023-05-16,88,8.069167000008747,0.0010043999645859,1780.0546875,76.75830078125,1681,159,88,6.40744561204501,3.9744845529337116,9.587701323498862,-2.1558457573717864,2.1558457573717864,13.13025384334198,17.292135496943985,43.61641704366129,0.8865026158030792,6.209635987944884,9.40543219619149,6.278201475220701,-0.020586172223752364,1.026231343051497,True,0.4431818181818182,0.48863636363636365,6.278201475220701,1.0205861722237524
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2023-07-25,2023-07-25,14,3.850046399980784,0.0009967000223696,1782.3828125,86.9912109375,13857,57,14,10.966405135824314,7.340551643474953,15.113743664391809,-10.127217950676151,10.127217950676151,28.784414732216483,33.55396036993022,33.56495356824816,0.8505419412884958,11.001694793247061,15.182495589071197,13.514482114265329,0.18854418222592273,1.7577162651279115,True,0.8571428571428571,0.6428571428571429,13.514482114265329,0.8114558177740773
C02_compact_lstm,long_short_term_memory,single_seed,42118,rolling_origin_2023-11-07,2023-11-07,88,6.928299899911508,0.0010173000628128,1781.46875,87.80224609375,13857,105,88,6.588259786571272,4.102913468451364,11.425473964949779,1.3832848654064174,1.3832848654064174,15.226224220191304,18.125852671699832,73.6753155602262,0.8964018410255841,6.467327504676501,10.45530333581787,6.104172770658446,-0.0793042782536788,1.021171206278341,True,0.5909090909090909,0.625,6.104172770658446,1.0793042782536788
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2021-05-18,2021-05-18,84,1.1131498999893663,0.0010044999653473,1774.13671875,76.66259765625,1681,48,84,4.226780834534301,3.4093405233186846,5.73079346343151,-2.1012892814808124,2.1012892814808124,7.824818924218578,9.848409787607252,24.029632092056126,0.8654430418139238,4.353941051676654,5.921803973196375,4.847109727074055,0.12797913137283434,0.5395153665414075,True,0.5238095238095238,0.5,4.847109727074055,0.8720208686271657
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2021-07-13,2021-07-13,12,1.8676051000365987,0.001712099998258,1775.34765625,77.09521484375,5409,31,12,4.7013292646944205,4.140608445694241,5.6633842031965616,-0.8882352404336471,0.8882352404336471,7.576634784111605,9.413676398518266,11.633937314094442,0.7619267207088763,4.7013292646944205,5.663384203196561,6.930570676489801,0.3216533696651439,0.7820960672059629,True,1.0,1.0,6.930570676489801,0.6783466303348561
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2021-11-02,2021-11-02,91,0.697697399999015,0.0009868000634014,1774.546875,79.1015625,5409,21,91,6.057172499336908,3.8136479173388267,11.375923254633474,-0.7719341652896297,0.7719341652896297,10.89546370746251,14.79625324574306,68.04116930750669,0.6158640325093279,6.476946207074101,11.902969420459439,6.097705185018902,0.006647203243209554,1.0050880455980682,True,0.6043956043956044,0.5824175824175825,6.097705185018902,0.9933527967567904
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2022-03-01,2022-03-01,14,0.7849190999986604,0.0014850000152364,1775.69921875,77.16552734375,5409,17,14,11.50217719854054,6.78094489473178,18.20838963328711,-2.5240796907103973,2.5240796907103973,18.396754510959497,34.92877095346916,59.584535019868724,0.5919846823661796,11.897189175799422,18.794079147556538,5.806703046969976,-0.9808447419301987,1.8984031953157459,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.9808447419301987
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2022-05-17,2022-05-17,89,0.5850242999149486,0.0010098000057041,1776.76953125,87.80908203125,13857,13,89,5.177132067993655,2.8586977454893017,9.808224308249216,-3.933670951367379,3.933670951367379,9.824003674882569,14.71002290281209,52.94585932422777,0.715715184653372,4.5909650363473995,8.211769196035155,4.483330681766071,-0.15475133008798792,0.8557403683743442,True,0.6629213483146067,0.6629213483146067,4.483330681766071,1.154751330087988
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2022-07-19,2022-07-19,13,6.516400399967097,0.0010147000430151,1778.109375,86.38916015625,13857,136,13,13.408756494060917,11.170312123602216,17.744401685269207,7.315017781227373,7.315017781227373,30.079718847637828,33.68097035409275,37.29463760271432,0.2750450377326218,13.408756494060919,17.744401685269207,12.234021875457897,-0.09602194851062018,2.324532634095587,True,0.6153846153846154,0.5384615384615384,12.234021875457897,1.0960219485106202
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2022-10-18,2022-10-18,90,3.052968999953009,0.0010326999472454,1777.21484375,87.8125,13857,63,90,7.979755630355875,4.908356570740009,15.838280309513483,-0.90326038402523,0.90326038402523,14.409872351952867,19.347940984972936,121.27324422565393,0.6490513884310706,7.12067759314924,12.225115878147589,7.683236611748699,-0.03859298282624257,1.3427648092567555,True,0.6,0.6111111111111112,7.683236611748699,1.0385929828262426
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2023-01-17,2023-01-17,12,5.992762499954552,0.0017174000386148,1780.2421875,85.330078125,3857,107,12,8.12956978677712,5.4833253365019905,12.815026254786062,-0.17699987251580337,0.17699987251580337,16.220309397652503,25.667292951894545,36.71507877136864,0.8658110736009724,7.963924235303643,12.70135373243803,8.344330682014652,0.02573734232518221,1.310827347914887,True,0.5,0.5833333333333334,8.344330682014652,0.9742626576748178
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2023-05-16,2023-05-16,88,7.741343699977733,0.0009986000368371,1780.45703125,76.75830078125,1681,159,88,7.132141958457345,4.903523919325359,10.626507778046504,-2.2907329138744403,2.2907329138744403,13.444790370463519,20.174820002720956,55.48741100487185,0.860575855486746,6.758301422274064,9.999360947120087,6.278201475220701,-0.13601673769264067,1.142300389893688,True,0.4772727272727273,0.48863636363636365,6.278201475220701,1.1360167376926407
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2023-07-25,2023-07-25,14,3.648816299973987,0.0011154999956488,1782.34375,86.5302734375,13857,57,14,9.077341715251016,4.4140153792115235,12.684853959358353,-8.449810470372105,8.449810470372105,24.163079205750815,25.837943696927788,26.786534518032312,0.894719927379548,9.108164984418734,12.73302257340091,13.514482114265329,0.32832485636505826,1.4549335884827754,True,0.8571428571428571,0.6428571428571429,13.514482114265329,0.6716751436349417
C02_compact_lstm,long_short_term_memory,single_seed,42119,rolling_origin_2023-11-07,2023-11-07,88,6.923670300049707,0.0010709000052884,1782.08203125,87.80224609375,13857,105,88,7.6699007101816115,4.688119518154014,12.14271450890019,3.673495556290216,3.673495556290216,17.680556575539054,22.991395258694055,71.5159741046248,0.8829867191848196,7.397642114193904,11.055873572653566,6.104172770658446,-0.256501248956994,1.1888240618889458,True,0.5909090909090909,0.625,6.104172770658446,1.256501248956994
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2021-05-18,2021-05-18,84,1.0781357999658212,0.001286800019443,1774.15234375,76.66259765625,1681,48,84,4.164087515168048,3.4845888850239923,5.467936915127771,-2.2455769598143944,2.2455769598143944,7.8943246986708395,10.143266301238985,19.815363196039165,0.8775035119178363,4.28792757470974,5.601914784938948,4.847109727074055,0.14091329686450305,0.5315130568637381,True,0.5952380952380952,0.5,4.847109727074055,0.859086703135497
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2021-07-13,2021-07-13,12,1.847705699969083,0.001621100003831,1775.3125,77.09521484375,5409,31,12,5.203781987154373,4.7156093818823805,5.794944251750902,-1.540980120519924,1.540980120519924,8.62501104909128,8.693179351697585,8.698483693736101,0.7507373955068031,5.203781987154372,5.794944251750901,6.930570676489801,0.2491553394287025,0.8656822778430092,True,1.0,1.0,6.930570676489801,0.7508446605712975
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2021-11-02,2021-11-02,91,0.6576249999925494,0.0012876000255346,1774.484375,79.1015625,5409,21,91,5.498125323851357,3.387322530264388,11.220915961553185,-2.391582112965034,2.391582112965034,8.43268263975206,11.297066037868856,69.49205089477532,0.6262611150943003,5.73993194755193,11.6538298874328,6.097705185018902,0.09832877172228949,0.9123233714753807,True,0.6263736263736264,0.5824175824175825,6.097705185018902,0.9016712282777105
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2022-03-01,2022-03-01,14,0.8886211999924853,0.0018696999177336,1775.60546875,77.16552734375,5409,17,14,10.362185949353982,6.488571211503663,18.063746081467485,-3.6919790420311114,3.6919790420311114,16.96688590908288,34.768549696678136,61.062357165729594,0.5984413078632336,10.80801869019885,18.69199779988212,5.806703046969976,-0.7845214169788008,1.7102507270715293,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.7845214169788008
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2022-05-17,2022-05-17,89,0.5983043999876827,0.0013451999984681,1777.1484375,87.80908203125,13857,13,89,5.577402747738376,3.6650812912662403,9.089773857640889,-2.643210396194498,2.643210396194498,10.857903043008596,14.137810230255239,45.69089578997091,0.7558374557881958,5.063290454522265,7.804995097617607,4.483330681766071,-0.2440310884097734,0.921902052958709,True,0.5955056179775281,0.6629213483146067,4.483330681766071,1.2440310884097734
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2022-07-19,2022-07-19,13,6.442039699992165,0.0010356000857427,1778.109375,86.85009765625,13857,136,13,14.429755982656665,13.34290929379646,17.722964362391618,4.887675653024358,4.887675653024358,27.53761109341572,31.91906980357287,37.036484431043384,0.2767956412344418,14.429755982656669,17.722964362391618,12.234021875457897,-0.17947769993803342,2.501532390313618,True,0.46153846153846156,0.5384615384615384,12.234021875457897,1.1794776999380334
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2022-10-18,2022-10-18,90,3.046882399939932,0.0010358999716117,1777.671875,87.8125,13857,63,90,8.122613010666063,4.871205645286401,15.958394583854275,0.0030131293586513723,0.0030131293586513723,14.23732584980165,21.180657878823336,121.13352428007545,0.643708159191731,7.125061905007755,12.309203319788999,7.683236611748699,-0.05718636833928792,1.3668036234647258,True,0.5444444444444444,0.6111111111111112,7.683236611748699,1.057186368339288
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2023-01-17,2023-01-17,12,8.176189300022088,0.0020128999603912,1780.2421875,84.53955078125,3857,107,12,7.6997859540194815,3.967753073582765,11.717345697069835,-1.331524672967764,1.331524672967764,19.635116213648054,24.533166651714456,29.793342841603817,0.8878146456845154,7.5835124195525,11.60487179483312,8.344330682014652,0.07724343060665373,1.2415281824674453,True,0.6666666666666666,0.5833333333333334,8.344330682014652,0.9227565693933463
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2023-05-16,2023-05-16,88,7.996441100025549,0.0010497999610379,1780.46875,76.75830078125,1681,159,88,6.943309128560866,5.2006260239979305,9.683322796137022,-2.8604426814594985,2.8604426814594985,13.653789073472906,17.701438132452456,46.373561231331465,0.8842274288828509,6.607654607919061,9.133365403600822,6.278201475220701,-0.10593920185028538,1.1120564861026687,True,0.4090909090909091,0.48863636363636365,6.278201475220701,1.1059392018502854
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2023-07-25,2023-07-25,14,3.683099800022319,0.0010166000574827,1782.3671875,86.9912109375,13857,57,14,10.319826416818213,6.236215891758153,14.171007183737984,-10.13759091390428,10.13759091390428,25.712884859304477,28.246241710617156,32.144579921757895,0.8686056565678155,10.355186571296507,14.240620638896168,13.514482114265329,0.23638757818732614,1.654081398733094,True,0.7857142857142857,0.6428571428571429,13.514482114265329,0.7636124218126739
C02_compact_lstm,long_short_term_memory,single_seed,42120,rolling_origin_2023-11-07,2023-11-07,88,7.059896499966271,0.0017481000395491,1782.08203125,87.80224609375,13857,105,88,7.6875175991963856,5.660335714537394,12.170933419666888,3.939032756292342,3.939032756292342,16.417227754815094,20.757426746838128,74.35160402729989,0.8824422241077645,7.319114573821711,11.046404122762729,6.104172770658446,-0.25938728932260346,1.1915546554582457,True,0.5909090909090909,0.625,6.104172770658446,1.2593872893226035
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2021-05-18,2021-05-18,84,1.0828138999640942,0.0012619000626727,1774.0546875,76.66259765625,1681,48,84,5.1973601359683,4.696224294127756,6.622101290455928,-3.653770261832576,3.653770261832576,8.883157960935037,11.675559422330595,24.99472415543559,0.8203330125653301,5.398091017818738,6.835951869076803,4.847109727074055,-0.07225964102646243,0.6634021891777558,True,0.4642857142857143,0.5,4.847109727074055,1.0722596410264624
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2021-07-13,2021-07-13,12,1.854680799995549,0.0016372000100091,1775.34375,77.09521484375,5409,31,12,4.602481809134432,5.376241929085673,5.3877985481576784,-0.07710539701932333,0.07710539701932333,6.925800432389806,8.3500938849233,9.977899060637917,0.7845327336742103,4.6024818091344315,5.387798548157678,6.930570676489801,0.33591589726554816,0.7656521633876653,True,1.0,1.0,6.930570676489801,0.6640841027344518
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2021-11-02,2021-11-02,91,0.6619239000137895,0.0010184000711888,1774.86328125,79.1015625,5409,21,91,5.75994187489518,3.451820820936142,11.054605364381572,-0.575600883754096,0.575600883754096,9.193393745684594,13.207011873487634,66.91882276332348,0.6372577413741456,6.1878725170293265,11.564929339772053,6.097705185018902,0.05539187282349323,0.9557675173409095,True,0.6373626373626373,0.5824175824175825,6.097705185018902,0.9446081271765068
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2022-03-01,2022-03-01,14,0.7948086999822408,0.0009591000853106,1775.62890625,77.16552734375,5409,17,14,12.255844241714547,7.8285225874226345,18.435700749186594,-1.1440520185813912,1.1440520185813912,18.704438658478924,34.61203284689482,59.37924240455382,0.5817338764457358,12.622059743715907,18.999115587156226,5.806703046969976,-1.1106373345731582,2.022793899637989,True,0.35714285714285715,0.6428571428571429,5.806703046969976,2.110637334573158
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2022-05-17,2022-05-17,89,0.5881808999693021,0.0010673999786376,1777.1953125,87.80908203125,13857,13,89,5.219717256347588,3.083940644142319,9.090167508428813,-4.233631682181234,4.233631682181234,9.655250079279368,16.93861203064833,47.77953155208982,0.7558163074382728,4.666164956385848,7.721275488377875,4.483330681766071,-0.16424989072888097,0.8627793745829317,True,0.651685393258427,0.6629213483146067,4.483330681766071,1.164249890728881
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2022-07-19,2022-07-19,13,6.359257100033574,0.0013824999332427,1778.18359375,86.38916015625,13857,136,13,14.314409859986956,12.173309282840961,17.763825551031363,5.754529762333463,5.754529762333463,28.84921433602189,32.31757973406619,35.92786411785811,0.2734570287119942,14.314409859986956,17.763825551031363,12.234021875457897,-0.17004939223645077,2.481536067277929,True,0.5384615384615384,0.5384615384615384,12.234021875457897,1.1700493922364508
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2022-10-18,2022-10-18,90,2.989266799995676,0.0009975000284612,1777.71875,87.8125,13857,63,90,7.4334680025562285,4.198206879632989,15.625522983158357,-0.20881669263980993,0.20881669263980993,13.447632832405086,21.870089473660478,121.45078749146441,0.658416721365878,6.652894200792058,12.063401327623968,7.683236611748699,0.032508254244121626,1.2508402145296607,True,0.6555555555555556,0.6111111111111112,7.683236611748699,0.9674917457558784
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2023-01-17,2023-01-17,12,6.561412799987011,0.0018750000745058,1780.25,85.330078125,3857,107,12,7.789181240130102,5.004872188767379,11.524983176642163,0.5116368259187111,0.5116368259187111,17.531844801432133,23.413371669238785,29.951038181402993,0.8914678821041139,7.629036812686276,11.414864373830326,8.344330682014652,0.06653013441582778,1.2559424490131457,True,0.5,0.5833333333333334,8.344330682014652,0.9334698655841722
C02_compact_lstm,long_short_term_memory,single_seed,42121,rolling_origin_2023-05-16,2023-05-16,88,7.844266400090419,0.0010145999258384,1780.48046875,76.75830078125,1681,159,88,6.311210185570878,4.397845293406984,9.658360386302347,-1.2787897141759232,1.2787897141759232,12.10589918100281,17.768791437325845,43.90518408302479,0.8848235542926164,6.101030259436041,9.359935522569014,6.278201475220701,-0.005257669808854892,1.0108180540531435,True,0.5227272727272727,0.48863636363636365,6.278201475220701,1.005257669808855
