design,model_id,interval_source,dimension,segment,support_status,distribution_family,n,coverage_50,mean_width_50,median_width_50,interval_score_50,coverage_80,mean_width_80,median_width_80,interval_score_80,coverage_95,mean_width_95,median_width_95,interval_score_95,weighted_interval_score,crps,nll,quantile_crossing_rate,native_interval_status
rolling_origin,M2_extra_trees,conformalized,profile,P-H06,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.918918918918919,9.193235922443781,8.495551930120214,9.253551327307372,1.0,21.913704112099804,20.70295606421582,21.913704112099804,1.0,69.72090820656403,52.2175237621686,69.72090820656403,2.0695336252993375,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-H07,ELIGIBLE_SUPPORT,distribution_free_conformal,32,0.4375,8.191020796841272,7.58423818494852,15.20703256446319,0.84375,19.762608928314297,18.457245062744683,22.065054219503132,1.0,66.33105414050507,72.47056873912919,66.33105414050507,2.847215062273584,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-V01,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.5945945945945946,8.167360563329712,7.15420547066892,12.623186271957453,0.9459459459459459,19.351132170674603,17.94088479112452,20.9705114567044,1.0,60.09886175373465,54.06043498481132,60.09886175373465,2.4734184509722623,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-V02,ELIGIBLE_SUPPORT,distribution_free_conformal,39,0.5384615384615384,8.377916073668453,7.513502502279636,14.065036263177777,0.9230769230769231,20.02964041563711,18.841908206841165,20.578305952480164,1.0,64.54800780751073,70.95212049067723,64.54800780751073,2.6266154211342743,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-V03,ELIGIBLE_SUPPORT,distribution_free_conformal,42,0.7142857142857143,8.574463647220812,7.713295577834791,11.439399720191059,0.9761904761904762,20.303346387505872,17.672127100407153,20.693798931145842,1.0,63.28516945583378,58.49501208933377,63.28516945583378,2.2908162889715507,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-V04,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.8378378378378378,8.308442251328685,8.932806432282483,8.995620568296165,1.0,19.938372560723366,19.866277516252485,19.938372560723366,1.0,66.63197183364139,70.02140682068692,66.63197183364139,2.032688404623758,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-V05,ELIGIBLE_SUPPORT,distribution_free_conformal,35,0.7142857142857143,8.314954415197805,7.966807021391361,10.751219353842894,0.9428571428571428,20.076801310204914,20.010633180721513,20.237600637856005,1.0,63.557564467671945,46.972570968712674,63.557564467671945,2.1785159339267346,,,,
rolling_origin,M2_extra_trees,conformalized,profile,P-V06,ELIGIBLE_SUPPORT,distribution_free_conformal,43,0.6511627906976745,8.450868880485169,7.05697149098669,13.41219600414862,0.8604651162790697,19.676862540269877,17.69704728402278,25.42065074597271,0.9069767441860465,60.3590512285634,61.178464599723924,68.47420993471731,2.709557097928278,,,,
rolling_origin,M2_extra_trees,conformalized,zone,GEO_NE,ELIGIBLE_SUPPORT,distribution_free_conformal,213,0.6901408450704225,8.61902611209076,8.097753763747846,12.028316254891012,0.92018779342723,20.49195760101672,19.200702783589275,22.322116671636962,0.9812206572769953,64.70206609999023,67.6982290084048,66.34033757588045,2.4402984278656112,,,,
rolling_origin,M2_extra_trees,conformalized,zone,GEO_NW,ELIGIBLE_SUPPORT,distribution_free_conformal,48,0.7291666666666666,8.467397628518045,7.705178799051629,11.120804506208467,0.9791666666666666,20.116095660360013,17.645526008336667,20.22576947944036,1.0,63.22710790917788,59.95113428940887,63.22710790917788,2.238131976516119,,,,
rolling_origin,M2_extra_trees,conformalized,zone,GEO_SE,ELIGIBLE_SUPPORT,distribution_free_conformal,54,0.5,7.301115363381031,6.166375973714683,20.586578537144437,0.7777777777777778,17.29387919979557,13.804888857314502,37.90399619169886,0.9629629629629629,55.8154789948759,47.94539326559547,80.21286297249532,3.984535238607354,,,,
rolling_origin,M2_extra_trees,conformalized,zone,GEO_SW,ELIGIBLE_SUPPORT,distribution_free_conformal,280,0.4,7.329757270945073,6.814918164338396,32.33467899314303,0.6857142857142857,17.356777789880425,16.836457407535892,60.34630333089057,0.9071428571428571,55.11550967817098,51.946868743201506,120.47166444188136,6.1856347062778125,,,,
rolling_origin,M2_extra_trees,conformalized,gap,gap,ELIGIBLE_SUPPORT,distribution_free_conformal,437,0.5903890160183066,8.24770956568853,7.876815919325779,19.808631445696122,0.8489702517162472,19.672997176283896,18.50304845769678,37.22404106187021,0.9610983981693364,62.705133311315,60.364650226945706,93.16527256279433,3.9238968838884687,,,,
rolling_origin,M2_extra_trees,conformalized,gap,no_gap,ELIGIBLE_SUPPORT,distribution_free_conformal,158,0.3987341772151899,6.864752109655107,5.662882196949305,29.144578455104018,0.6708860759493671,15.993842105273783,14.028281961115356,53.17925676604829,0.9050632911392406,49.751117579145365,43.98031113643623,91.8717064405284,5.440592293616917,,,,
rolling_origin,Z01_elastic_net,conformalized,overall,all,ELIGIBLE_SUPPORT,distribution_free_conformal,595,0.492436974789916,8.308559868354036,7.160015014489677,21.65771732753261,0.7865546218487395,19.119469013632965,18.274044530108384,37.6193639598409,0.9512605042016806,52.07698920642592,49.313588847092504,81.54585504857654,4.093138631839666,,,,
rolling_origin,Z01_elastic_net,conformalized,transition,accelerating,ELIGIBLE_SUPPORT,distribution_free_conformal,67,0.208955223880597,7.502116930107437,6.250189859222758,51.92662607913461,0.373134328358209,17.923742828495136,14.595805012851628,95.51893126351635,0.8059701492537313,50.10964646264092,50.52799959309209,165.5124437694057,9.670830457774178,,,,
rolling_origin,Z01_elastic_net,conformalized,transition,decelerating,ELIGIBLE_SUPPORT,distribution_free_conformal,54,0.5,8.402196727890034,7.1141967931000085,25.809614003793268,0.7777777777777778,18.804613316161213,18.310974833461227,48.48271402854753,0.9814814814814815,50.39435799614642,45.215496231620676,112.06087962775348,5.085204002760263,,,,
rolling_origin,Z01_elastic_net,conformalized,transition,stable,ELIGIBLE_SUPPORT,distribution_free_conformal,413,0.5447941888619855,8.500370616166853,7.751609289702618,15.912550594993833,0.864406779661017,19.525096213343065,18.611593009727358,26.12290663081374,0.9733656174334141,53.06003922552749,49.614514621405476,64.65006028307359,3.010740939686512,,,,
rolling_origin,Z01_elastic_net,conformalized,transition,volatile_or_gap,ELIGIBLE_SUPPORT,distribution_free_conformal,61,0.4426229508196721,7.812780320827585,7.010362819039543,23.633693617091684,0.7213114754098361,17.96523669539423,17.76736604219586,42.24469123577218,0.9344262295081968,49.071651358880644,48.679885863782715,76.69979712368483,4.416964279248329,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-D01,ELIGIBLE_SUPPORT,distribution_free_conformal,52,0.25,7.144324170335168,6.2548239433603285,35.815627189530716,0.5384615384615384,16.327933981416287,13.943630560934455,63.87952535273356,0.8846153846153846,43.86871923927307,37.572261499941646,120.35635016925765,6.716281035330349,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H01,ELIGIBLE_SUPPORT,distribution_free_conformal,47,0.40425531914893614,8.650539413326618,9.37366162954062,32.1128535424733,0.723404255319149,19.97948691237512,20.355576239544686,55.68042674692641,0.9148936170212766,55.00519261009822,57.06128293764085,127.49268561521313,6.134761827442767,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H02,ELIGIBLE_SUPPORT,distribution_free_conformal,51,0.37254901960784315,7.242416418954031,6.666133231256275,30.543835381733814,0.6078431372549019,16.837200898407854,14.595805012851628,52.46219655372523,0.9215686274509803,45.95464931819866,49.25002787288922,79.16239601684381,5.488466325450976,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H03,ELIGIBLE_SUPPORT,distribution_free_conformal,49,0.3877551020408163,7.617101211862393,6.391850840646924,18.67422808309358,0.7551020408163265,17.50828691244888,13.832003869943662,30.70396757789695,0.9591836734693877,47.73750284989914,39.25190123996724,70.23069290011331,3.5403625407195514,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H04,ELIGIBLE_SUPPORT,distribution_free_conformal,60,0.3,6.802647520063209,5.920967074164061,40.486368776104506,0.5166666666666667,15.403661203043281,12.636717654320108,77.63744565587223,0.85,40.10468743867414,25.37613072826821,154.04437122749198,7.8238725909586915,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H05,ELIGIBLE_SUPPORT,distribution_free_conformal,34,0.6176470588235294,9.658451890492177,9.358547515344544,17.110345790301295,0.8235294117647058,21.721801381858324,20.19575792279296,24.65276093585443,1.0,58.676196978314884,55.517047524778086,58.676196978314884,3.045988699797666,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H06,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.7027027027027027,9.655160057774134,8.821219542172335,13.196278729210313,0.972972972972973,22.32088035083167,20.482243110160706,22.343206961935074,1.0,61.606572262854364,61.59419301166911,61.606572262854364,2.533872729153251,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-H07,ELIGIBLE_SUPPORT,distribution_free_conformal,32,0.4375,8.702177812620999,7.075619269469847,18.064774797497087,0.75,20.499011835137047,19.055811018810008,25.69451492815216,1.0,55.11379192410544,49.830395560452054,55.11379192410544,3.1547970769032414,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-V01,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.5945945945945946,8.552488572259623,7.173114648484521,11.769994052199825,1.0,19.630778320595628,18.12515412501584,19.630778320595628,1.0,53.94669390045053,50.22246821875761,53.94669390045053,2.282437293520122,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-V02,ELIGIBLE_SUPPORT,distribution_free_conformal,39,0.6410256410256411,8.838885410352674,7.0814521985858505,12.15050705643464,0.9487179487179487,20.52315455155576,18.984135283809582,20.848873461413056,1.0,56.29656127506065,52.717888551783076,56.29656127506065,2.341312972475375,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-V03,ELIGIBLE_SUPPORT,distribution_free_conformal,42,0.5476190476190477,8.994738478511723,8.303393233611878,14.23103450394191,0.9285714285714286,20.663711345151857,18.08086285803955,22.015904646498786,1.0,56.371196605275514,54.44929356016064,56.371196605275514,2.6642426394120458,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-V04,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.4594594594594595,8.655125728099534,8.218263083216982,14.422037655686719,0.8918918918918919,20.298205223538567,19.44232126454682,22.954067971723035,1.0,58.03718710575972,59.419683516504605,58.03718710575972,2.792200754459924,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-V05,ELIGIBLE_SUPPORT,distribution_free_conformal,35,0.7428571428571429,8.916478932151382,9.06636552187016,10.505013904002723,0.9714285714285714,20.531518030619207,19.127174323095826,20.570331256450086,1.0,55.46238788004986,60.22464725699683,55.46238788004986,2.1288971570990816,,,,
rolling_origin,Z01_elastic_net,conformalized,profile,P-V06,ELIGIBLE_SUPPORT,distribution_free_conformal,43,0.7209302325581395,8.823275562257793,7.0160654581642525,12.935568019870658,0.9069767441860465,20.058976967090988,17.830632443155686,25.25583794644793,0.9069767441860465,54.522478855181646,49.122890370617725,66.55884571703176,2.587496404152658,,,,
rolling_origin,Z01_elastic_net,conformalized,zone,GEO_NE,ELIGIBLE_SUPPORT,distribution_free_conformal,213,0.6103286384976526,9.071808630930066,8.693165684887028,14.375996086167435,0.8873239436619719,20.89143049830662,19.63635648529741,23.66056296367015,0.9812206572769953,57.26513723195854,59.342314715273915,59.695014110172416,2.7117122889005167,,,,
rolling_origin,Z01_elastic_net,conformalized,zone,GEO_NW,ELIGIBLE_SUPPORT,distribution_free_conformal,48,0.6666666666666666,8.911616285856665,7.5898497456711524,11.353092623626585,0.9791666666666666,20.53954591259323,18.229651721973834,20.633271323851787,1.0,55.954102422270985,51.166201586594276,55.954102422270985,2.2355408044263645,,,,
rolling_origin,Z01_elastic_net,conformalized,zone,GEO_SE,ELIGIBLE_SUPPORT,distribution_free_conformal,54,0.4444444444444444,7.717740021360516,6.3927100974292514,17.751058848959193,0.7777777777777778,17.788635096046992,13.846770385148865,29.762493477657276,0.9629629629629629,48.38453169046755,39.263870079121375,68.79501895825449,3.393308036744293,,,,
rolling_origin,Z01_elastic_net,conformalized,zone,GEO_SW,ELIGIBLE_SUPPORT,distribution_free_conformal,280,0.3821428571428571,7.73850835859986,6.72850125412506,29.71696078482273,0.6785714285714286,17.784731671361754,17.598062894669873,52.66517847680435,0.9178571428571428,48.177759713792845,45.849756006660385,105.01434931579129,5.597422056471906,,,,
rolling_origin,Z01_elastic_net,conformalized,gap,gap,ELIGIBLE_SUPPORT,distribution_free_conformal,437,0.5354691075514875,8.720449172188834,8.13217537790596,19.636725147049447,0.8352402745995423,20.13273149633473,19.034944646523762,33.95845435984378,0.9633867276887872,54.86208669912493,50.52799959309209,78.05194136088217,3.737910539103132,,,,
rolling_origin,Z01_elastic_net,conformalized,gap,no_gap,ELIGIBLE_SUPPORT,distribution_free_conformal,158,0.37341772151898733,7.169347046988176,6.000674398132563,27.247423548236032,0.6518987341772152,16.316964551983126,13.898338400139098,47.744791144643095,0.9177215189873418,44.373903103201414,44.78916025102991,91.2094011341616,5.075636584535016,,,,
rolling_origin,Z02_huber,conformalized,overall,all,ELIGIBLE_SUPPORT,distribution_free_conformal,595,0.5428571428571428,8.9070959389638,8.314371037046808,21.941165606274254,0.8117647058823529,21.00476350489287,20.083640445810925,39.337545257530586,0.9478991596638655,55.81518142707758,59.662309877240176,85.24264743409444,4.202541313000035,,,,
rolling_origin,Z02_huber,conformalized,transition,accelerating,ELIGIBLE_SUPPORT,distribution_free_conformal,67,0.208955223880597,8.107952084714222,6.826793754730829,54.41038443870937,0.44776119402985076,19.441767046435604,16.34539492726421,101.0550320503316,0.7910447761194029,52.860585627523676,53.37377265879513,177.7647179615854,10.198487591446765,,,,
rolling_origin,Z02_huber,conformalized,transition,decelerating,ELIGIBLE_SUPPORT,distribution_free_conformal,54,0.5740740740740741,8.912510561664304,8.1489797743065,26.921426900776016,0.7962962962962963,20.76253646881654,20.098975442243336,50.383073443412805,0.9444444444444444,53.30314172760659,49.973913238765604,112.47872128819243,5.27001696302218,,,,
rolling_origin,Z02_huber,conformalized,transition,stable,ELIGIBLE_SUPPORT,distribution_free_conformal,413,0.5980629539951574,9.098472595339011,8.619264646098145,15.839503996533862,0.87409200968523,21.450854271046374,20.280128787709884,27.30514579708183,0.9782082324455206,57.02233734601971,61.41509067107301,66.84893589975589,3.059543116292237,,,,
rolling_origin,Z02_huber,conformalized,transition,volatile_or_gap,ELIGIBLE_SUPPORT,distribution_free_conformal,61,0.5081967213114754,8.48433675086431,7.437499518306282,23.180747133266586,0.8032786885245902,19.915673935111904,19.472152450489915,43.236739356055615,0.9180327868852459,53.1111268011506,57.937949491273216,84.04389579833456,4.410511304527798,,,,
rolling_origin,Z02_huber,conformalized,profile,P-D01,ELIGIBLE_SUPPORT,distribution_free_conformal,52,0.23076923076923078,7.666162738471835,6.969329315123021,38.1863078972926,0.5769230769230769,17.78520771527878,15.43100831278235,68.24501706652205,0.8269230769230769,46.45751442989505,49.49460719305454,135.45246814775842,7.2241461332356165,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H01,ELIGIBLE_SUPPORT,distribution_free_conformal,47,0.48936170212765956,9.187122489195717,9.594042612296619,30.522249101323805,0.7872340425531915,22.11588144429481,21.397717635287655,54.78406222310337,0.9361702127659575,59.983421996120164,57.17533890487589,129.49100119924282,5.92603755027101,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H02,ELIGIBLE_SUPPORT,distribution_free_conformal,51,0.39215686274509803,7.649999952057681,7.181019787296663,33.861668290804225,0.5686274509803921,18.47520479075798,16.369657774675893,59.75350841539924,0.9215686274509803,49.501972259530945,53.08143090718288,84.18803054464215,6.083076257099189,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H03,ELIGIBLE_SUPPORT,distribution_free_conformal,49,0.46938775510204084,8.161269868187652,6.885552054213022,19.497457703570117,0.7755102040816326,19.110326473835368,15.479935556810503,33.39596821498639,0.9387755102040817,50.15861971110602,49.52643985839828,75.903181318369,3.75861080406577,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H04,ELIGIBLE_SUPPORT,distribution_free_conformal,60,0.2833333333333333,7.294880461519215,5.91552916459964,41.25668043733214,0.48333333333333334,16.74041151377996,13.22189627084574,77.05573829132972,0.8166666666666667,42.587824883926515,29.11476211181548,152.24195464190817,7.8741619172248445,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H05,ELIGIBLE_SUPPORT,distribution_free_conformal,34,0.6176470588235294,10.31737103189577,9.386072585606207,18.781376638904824,0.8529411764705882,24.11269428731247,21.86212047974524,27.926191171716983,1.0,63.46315582685317,73.04575693826484,63.46315582685317,3.374874545630723,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H06,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.7297297297297297,10.401608251647614,9.68051495106695,13.063344944137953,1.0,24.59165988227269,24.07179309360085,24.59165988227269,1.0,66.05597705847228,66.9921179625984,66.05597705847228,2.64543090914263,,,,
rolling_origin,Z02_huber,conformalized,profile,P-H07,ELIGIBLE_SUPPORT,distribution_free_conformal,32,0.5625,9.371800700949642,8.449428136857286,13.640705844834821,0.96875,22.28458796775218,20.501014782737396,22.498339593108483,1.0,59.38289027769413,65.64246484186036,59.38289027769413,2.612170292804682,,,,
rolling_origin,Z02_huber,conformalized,profile,P-V01,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.6486486486486487,9.20566515113775,7.970338421160577,13.156464729989864,0.8918918918918919,21.680006284977047,20.24232011650532,22.37201374480929,1.0,57.7226440984832,66.1589491161434,57.7226440984832,2.535903017059295,,,,
rolling_origin,Z02_huber,conformalized,profile,P-V02,ELIGIBLE_SUPPORT,distribution_free_conformal,39,0.7692307692307693,9.507501515414512,8.370623113485472,11.74285194093639,1.0,22.503179115011225,21.29130921319411,22.503179115011225,1.0,60.39925129058471,64.26708325596458,60.39925129058471,2.4038782061315014,,,,
rolling_origin,Z02_huber,conformalized,profile,P-V03,ELIGIBLE_SUPPORT,distribution_free_conformal,42,0.5714285714285714,9.66435466569234,8.670059430506981,14.99667010832284,0.9285714285714286,22.75520243876481,19.797393999156338,24.535078806348288,1.0,60.156228020495895,62.02207020946844,60.156228020495895,2.8638155977995265,,,,
rolling_origin,Z02_huber,conformalized,profile,P-V04,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.6486486486486487,9.399651851770685,9.470643996030844,12.358698937402929,0.972972972972973,22.40447726265361,21.64067477542321,23.629114502702695,1.0,61.68675336513263,63.42406048930053,61.68675336513263,2.5837369467629943,,,,
rolling_origin,Z02_huber,conformalized,profile,P-V05,ELIGIBLE_SUPPORT,distribution_free_conformal,35,0.8,9.52298841692668,9.539461171562508,10.690203014503652,0.9714285714285714,22.60711487930085,21.797923861680488,23.022686483851622,1.0,61.149483867548625,60.26314134839086,61.149483867548625,2.2214951411384196,,,,
rolling_origin,Z02_huber,conformalized,profile,P-V06,ELIGIBLE_SUPPORT,distribution_free_conformal,43,0.7441860465116279,9.479006835286981,7.862012244720576,11.920367293675461,0.9767441860465116,22.13822529370487,19.99761922987392,22.78628132975496,0.9767441860465116,58.018510789506834,64.71045569309106,58.13544524355135,2.373198664925789,,,,
rolling_origin,Z02_huber,conformalized,zone,GEO_NE,ELIGIBLE_SUPPORT,distribution_free_conformal,213,0.6807511737089202,9.754033926891994,9.335095704991929,13.407466629516724,0.9577464788732394,23.020742889025986,21.562493575633077,24.073428051807213,0.9953051643192489,61.58278778696025,65.01742560027725,61.60639427298802,2.637486673129417,,,,
rolling_origin,Z02_huber,conformalized,zone,GEO_NW,ELIGIBLE_SUPPORT,distribution_free_conformal,48,0.7708333333333334,9.573046030805129,8.64953978385211,11.630174565670528,0.9791666666666666,22.563475710564457,19.76733483155698,22.740834738117215,1.0,59.91209766556233,62.278302568890965,59.91209766556233,2.395279278183807,,,,
rolling_origin,Z02_huber,conformalized,zone,GEO_SE,ELIGIBLE_SUPPORT,distribution_free_conformal,54,0.5185185185185185,8.269069388227704,6.8965400391110165,18.555610201815497,0.7962962962962963,19.40696232146675,15.528184875736272,32.369859456955645,0.9444444444444444,51.11383850383818,49.58161420852825,74.47464440672495,3.5926210211854235,,,,
rolling_origin,Z02_huber,conformalized,zone,GEO_SW,ELIGIBLE_SUPPORT,distribution_free_conformal,280,0.4035714285714286,8.271703217187584,7.580343236616346,30.85339933427106,0.675,19.512118752080085,19.498262455604987,55.13809562532333,0.9035714285714286,51.63203994047993,50.61159852583096,109.64214913296289,5.820544569148638,,,,
rolling_origin,Z02_huber,conformalized,gap,gap,ELIGIBLE_SUPPORT,distribution_free_conformal,437,0.6041189931350115,9.34425680300955,9.082726848628667,19.44434710855717,0.8695652173913043,22.130487145498993,20.59623742917132,35.242645131365784,0.9679633867276888,59.15885070153361,63.96837215149968,81.58554351611141,3.7758263672968497,,,,
rolling_origin,Z02_huber,conformalized,gap,no_gap,ELIGIBLE_SUPPORT,distribution_free_conformal,158,0.37341772151898733,7.697986460558776,6.387241482811463,28.84692309679555,0.6518987341772152,17.89121141030505,15.548816157748156,50.663313327999056,0.8924050632911392,46.56718476291759,49.68068470831828,95.35754877687029,5.382759232444918,,,,
rolling_origin,Z03_rbf_svr,conformalized,overall,all,ELIGIBLE_SUPPORT,distribution_free_conformal,595,0.5126050420168067,8.270792270593507,7.579404952730865,22.54217098042986,0.8050420168067227,19.662935294385786,18.320936763528177,41.81340955268987,0.9411764705882353,58.208157696300944,56.81513465907631,92.73570954231509,4.394375991335918,,,,
rolling_origin,Z03_rbf_svr,conformalized,transition,accelerating,ELIGIBLE_SUPPORT,distribution_free_conformal,67,0.208955223880597,7.136577168777041,6.586595759264853,61.52767118455065,0.417910447761194,17.617438807223746,13.963327719028314,121.46530202124423,0.7611940298507462,58.035646121539,60.27167664397028,222.09762232309,11.844904905001455,,,,
rolling_origin,Z03_rbf_svr,conformalized,transition,decelerating,ELIGIBLE_SUPPORT,distribution_free_conformal,54,0.46296296296296297,8.178134052295158,7.665508973444034,27.283380556195816,0.8148148148148148,19.753231690062304,18.461776926067593,52.97684537853753,0.9259259259259259,54.45087546239391,50.750032952988704,129.83588952259635,5.490085460162685,,,,
rolling_origin,Z03_rbf_svr,conformalized,transition,stable,ELIGIBLE_SUPPORT,distribution_free_conformal,413,0.5811138014527845,8.50070144677895,7.9832295589704145,15.211465357468043,0.8789346246973365,20.144022654420294,19.6983554254509,26.66786875275173,0.9782082324455206,59.373693748288545,57.183221872282104,68.83004543844986,2.9924232724984527,,,,
rolling_origin,Z03_rbf_svr,conformalized,transition,volatile_or_gap,ELIGIBLE_SUPPORT,distribution_free_conformal,61,0.4262295081967213,8.041996628711965,7.153850721181556,25.157377398721263,0.7213114754098361,18.572495615354217,18.028116200795242,46.98727873933802,0.9016393442622951,53.832504035139564,55.631932423064555,79.65999478246638,4.732945242936519,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-D01,ELIGIBLE_SUPPORT,distribution_free_conformal,52,0.3076923076923077,7.218370340850364,6.7059834244097924,45.22416502055695,0.5769230769230769,16.872910564987727,14.254865857263749,87.7443333670438,0.8076923076923077,48.70736047203949,45.97574140762773,188.99793404090195,8.88551078211023,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H01,ELIGIBLE_SUPPORT,distribution_free_conformal,47,0.40425531914893614,8.77084598781449,7.484905847912934,31.50105585603431,0.8085106382978723,20.657824590366488,21.036239212266793,58.33204966719667,0.9148936170212766,61.160838348163274,64.63789607023017,134.3388611348815,6.204516612758739,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H02,ELIGIBLE_SUPPORT,distribution_free_conformal,51,0.37254901960784315,7.202145698783677,6.8663282433508925,27.891924571884058,0.6274509803921569,17.001293267430597,14.68785146429311,50.008893286278045,0.9411764705882353,51.24645397258575,55.32803626279595,66.83671177318841,5.021480925333599,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H03,ELIGIBLE_SUPPORT,distribution_free_conformal,49,0.4489795918367347,7.480410193731706,6.5838086986672835,23.863781509316606,0.7346938775510204,17.77850642332828,14.083510255861825,46.082380047255874,0.9387755102040817,52.98508428519387,51.192093004571056,101.04576762308663,4.740113287868569,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H04,ELIGIBLE_SUPPORT,distribution_free_conformal,60,0.31666666666666665,6.812326056484482,6.1836987752175645,42.98612677609246,0.5166666666666667,15.80910907340067,13.489297963662425,82.60422457310067,0.8,45.47564807831545,35.2777749296188,152.1158908941714,8.196606786945159,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H05,ELIGIBLE_SUPPORT,distribution_free_conformal,34,0.5588235294117647,9.85117666889078,9.643989153362652,16.064614277097764,0.9117647058823529,23.031890140181208,20.90446918202128,24.50693415020274,1.0,63.58317949804223,67.93409070460504,63.58317949804223,2.99379528417334,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H06,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.6486486486486487,9.61266301810289,9.13186222064345,12.381633749776674,0.972972972972973,23.002234622832987,21.606984686516842,25.358193555252,0.972972972972973,68.86127726739853,57.11262000620847,69.80699732433769,2.7135373128834064,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-H07,ELIGIBLE_SUPPORT,distribution_free_conformal,32,0.5625,8.352343321130556,7.507794868920764,16.085801835400666,0.84375,20.452090613523865,18.215021124763858,28.636754064203565,0.96875,64.61619481848112,60.97555188501768,67.00532865717378,3.1097978216148126,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-V01,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.7027027027027027,8.549963912895523,7.297910483795391,11.92762401360121,0.918918918918919,20.356341363274264,18.425670825426828,21.02802914522704,1.0,59.61933366756482,57.201570830432445,59.61933366756482,2.3663116707461476,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-V02,ELIGIBLE_SUPPORT,distribution_free_conformal,39,0.7692307692307693,8.723970176317321,7.920226852804782,10.51472926244403,1.0,20.98452933635194,18.20262418396844,20.98452933635194,1.0,64.05954076637475,73.28815519628476,64.05954076637475,2.2378583521935163,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-V03,ELIGIBLE_SUPPORT,distribution_free_conformal,42,0.5714285714285714,8.851406126288378,8.609964654792373,15.057875889780988,0.9285714285714286,21.30665621408754,18.846987804393574,22.41546837026728,1.0,62.63413900239073,55.941130118411785,62.63413900239073,2.7986987712858786,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-V04,ELIGIBLE_SUPPORT,distribution_free_conformal,37,0.5405405405405406,8.591253650540285,9.020633107332939,11.95789867120605,0.918918918918919,20.78677180529839,21.290129851235854,21.852920236955253,1.0,64.57007407593377,58.91486708246895,64.57007407593377,2.481479254069657,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-V05,ELIGIBLE_SUPPORT,distribution_free_conformal,35,0.7142857142857143,8.860940159750898,9.408695347658629,10.950071630414623,1.0,21.29240061346092,22.08538700537168,21.29240061346092,1.0,62.265356870689594,54.43836226497305,62.265356870689594,2.2617713873767062,,,,
rolling_origin,Z03_rbf_svr,conformalized,profile,P-V06,ELIGIBLE_SUPPORT,distribution_free_conformal,43,0.5581395348837209,8.76074218661818,7.138128995742356,13.507428033968889,0.8604651162790697,20.81253069733494,18.02225657289534,23.962391700410066,0.9767441860465116,60.63882358425231,62.970417588313126,64.11513350374193,2.6926011726748453,,,,
