design,model_id,dimension,segment,rows,points,profiles,zones,support_status,mae,rmse,bias
rolling_origin,Z05_gaussian_gee,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,9.786116958990407,16.26976479242082,-2.7672215716071835
rolling_origin,Z06_hist_gradient_boosting,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,15.121100201542621,19.099046673424066,-6.784088823852434
rolling_origin,Z06_hist_gradient_boosting,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.869122690367262,17.28527877961621,-3.3247344938106673
rolling_origin,Z06_hist_gradient_boosting,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.436186406689214,6.824464857356024,0.05262648790471696
rolling_origin,Z06_hist_gradient_boosting,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.53675516762576,11.992724545361765,-1.3110944986270292
rolling_origin,Z06_hist_gradient_boosting,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.071888476010288,16.354094503057244,-3.7962415803357956
rolling_origin,Z06_hist_gradient_boosting,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.190865088353026,8.839581631994784,-0.4727314776006735
rolling_origin,Z06_hist_gradient_boosting,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,9.336104779914013,12.677337790040246,-2.3693941688696634
rolling_origin,Z06_hist_gradient_boosting,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.581049771616698,14.221860768450565,-2.985759332244118
rolling_origin,Z06_hist_gradient_boosting,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.260264574634771,9.21910074923199,-0.5254419160656326
rolling_origin,Z06_hist_gradient_boosting,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,5.756537227744124,8.19625421553709,-0.21315043193589817
rolling_origin,Z06_hist_gradient_boosting,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.7945600018964547,4.685080774833558,-2.011806085413926
rolling_origin,Z06_hist_gradient_boosting,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,4.962321403159128,8.13562666451137,-0.8985318136819906
rolling_origin,Z06_hist_gradient_boosting,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.774078399750176,13.439059838627198,-1.438708425018107
rolling_origin,Z06_hist_gradient_boosting,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.092243978067907,16.46630736751986,-3.923331748791966
rolling_origin,Z07_quantile_hist_gradient_boosting,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,20.099309389343762,27.385039457435997,-14.79430329789362
rolling_origin,Z07_quantile_hist_gradient_boosting,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.699591305423976,17.78978741681233,-3.993426171161683
rolling_origin,Z07_quantile_hist_gradient_boosting,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.240403062746958,6.7914146770007315,-0.0615582132142662
rolling_origin,Z07_quantile_hist_gradient_boosting,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.41260805667038,10.970368826395962,-1.7339135583958096
rolling_origin,Z07_quantile_hist_gradient_boosting,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,10.763178391656691,20.066898446414402,-6.056875903630686
rolling_origin,Z07_quantile_hist_gradient_boosting,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.323646967212635,10.136822234722771,-1.2005784098411068
rolling_origin,Z07_quantile_hist_gradient_boosting,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,9.669826131848295,13.683881458998703,-4.416337737717279
rolling_origin,Z07_quantile_hist_gradient_boosting,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,9.044423759681179,15.824118186936795,-3.840251459651452
rolling_origin,Z07_quantile_hist_gradient_boosting,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.640070595495115,11.185031035443929,-1.726860012774828
rolling_origin,Z07_quantile_hist_gradient_boosting,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.024808929609679,10.371578376219688,-0.9219650856614044
rolling_origin,Z07_quantile_hist_gradient_boosting,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.0315401636435255,3.7298474842116045,-1.3386458810660242
rolling_origin,Z07_quantile_hist_gradient_boosting,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.267657809560781,10.106559624422689,-1.7261266165661386
rolling_origin,Z07_quantile_hist_gradient_boosting,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,8.348778820865025,15.2794915118319,-2.9400058406921494
rolling_origin,Z07_quantile_hist_gradient_boosting,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,11.832971159537472,20.25619256192376,-7.212264072877735
rolling_origin,Z08_xgboost,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,16.23552279728577,21.046277094530943,-8.039614917247581
rolling_origin,Z08_xgboost,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,8.049811919045547,18.278941181211273,-3.0614248263731785
rolling_origin,Z08_xgboost,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.318687425174915,6.755443727434807,-0.04537512175091106
rolling_origin,Z08_xgboost,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.07994964566376,11.07303799801975,-0.8111711144991356
rolling_origin,Z08_xgboost,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.343163080468178,17.173982443237566,-4.436565740453618
rolling_origin,Z08_xgboost,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.166978235774828,9.21445875384567,-0.47639625636404903
rolling_origin,Z08_xgboost,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,9.206425934662091,12.556832038886292,-2.7164116276387493
rolling_origin,Z08_xgboost,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.662575672347463,14.850243070098378,-2.9117464310994454
rolling_origin,Z08_xgboost,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.241418465107223,9.43235451074022,-0.7180811629399705
rolling_origin,Z08_xgboost,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,5.854448828782391,10.006333149461902,-0.6606707846238836
rolling_origin,Z08_xgboost,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.733324027512755,4.20571810884228,-1.4552092910707295
rolling_origin,Z08_xgboost,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,4.864937608372836,8.54256682924592,-1.250901842597509
rolling_origin,Z08_xgboost,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.927393672588925,13.910270782315825,-1.3460792191289146
rolling_origin,Z08_xgboost,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.403004392484041,17.41528521000513,-4.139849330023004
rolling_origin,Z09_lightgbm,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,15.836908283900517,20.639340919484944,-9.112125950330862
rolling_origin,Z09_lightgbm,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.617542202145778,17.263451746774756,-2.92446874488441
rolling_origin,Z09_lightgbm,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.266507152126683,6.535480269624632,0.021202486111572775
rolling_origin,Z09_lightgbm,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.276671648685741,11.009307316755129,-0.5273815177582863
rolling_origin,Z09_lightgbm,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.028233731372536,16.50013151430176,-3.9763178172248455
rolling_origin,Z09_lightgbm,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.139241153007529,8.926208441112049,-0.6381168393321582
rolling_origin,Z09_lightgbm,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,8.869063651653038,12.634701489280404,-2.529981942996678
rolling_origin,Z09_lightgbm,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.169966298579107,13.95139147846598,-2.7520829666287616
rolling_origin,Z09_lightgbm,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.262368334302792,9.355557572677533,-0.810640280569072
rolling_origin,Z09_lightgbm,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.188400095321334,10.510915577938656,-0.9061052936405555
rolling_origin,Z09_lightgbm,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.3777997462098637,3.993949301009248,-1.8612545447995392
rolling_origin,Z09_lightgbm,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,4.9696909129016795,8.79417084317324,-1.3000975022016055
rolling_origin,Z09_lightgbm,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.591441229603727,13.095304477905707,-1.3379213614589902
rolling_origin,Z09_lightgbm,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.193940134654047,16.90759655156225,-4.398923205929568
rolling_origin,Z10_catboost,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,17.063745988857008,23.314388446017382,-9.905078622284766
rolling_origin,Z10_catboost,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.65895091024642,17.656928934935422,-3.6614643752947376
rolling_origin,Z10_catboost,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.440412683584145,6.599190775913764,0.04939832520372286
rolling_origin,Z10_catboost,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.819931690022212,11.661493993857576,-0.8604747309426766
rolling_origin,Z10_catboost,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.135256293933406,17.490678433022715,-4.210480115115984
rolling_origin,Z10_catboost,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.338524443263346,9.293510723561813,-0.45052446811746794
rolling_origin,Z10_catboost,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.59709683006443,15.190206931991792,-5.680311100609908
rolling_origin,Z10_catboost,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.758137440588177,14.863607431233829,-2.8612743146833592
rolling_origin,Z10_catboost,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.40817930658157,9.78963029370129,-0.9955814975098879
rolling_origin,Z10_catboost,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,7.463369969659323,13.805796870124484,-1.2126966045984764
rolling_origin,Z10_catboost,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,4.159985211322008,5.426457787455014,-2.219024842189085
rolling_origin,Z10_catboost,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.186565343231224,9.157276515049807,-1.3582919089429653
rolling_origin,Z10_catboost,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,8.007074632788285,14.16157576113717,-1.6355030752939415
rolling_origin,Z10_catboost,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.83994595328616,18.38976811451224,-5.0211445194862545
rolling_origin,Z11_ebm,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,16.021894919035102,20.33916562214451,-5.84652176521441
rolling_origin,Z11_ebm,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,8.633876007566512,16.73038322159332,-0.9767632600998769
rolling_origin,Z11_ebm,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.716955069984343,7.0801566899564055,-0.43250623718969944
rolling_origin,Z11_ebm,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,7.306110640509964,11.755709358698125,-1.1774348845163967
rolling_origin,Z11_ebm,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.826625622192582,16.664655883956573,-4.231900544083903
rolling_origin,Z11_ebm,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.380277893385899,8.752004570263022,0.16817470864508116
rolling_origin,Z11_ebm,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,11.423536045042578,14.850260470173586,-7.165818678218452
rolling_origin,Z11_ebm,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,9.196185106551212,14.399806967424764,-3.034879031672791
rolling_origin,Z11_ebm,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.6182760903909434,9.400217230181545,-0.4842659694434594
rolling_origin,Z11_ebm,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.490260870482359,10.422374200551644,-0.6144612307714609
rolling_origin,Z11_ebm,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.4881029855909342,4.556597100174708,0.16605216922891256
rolling_origin,Z11_ebm,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,4.996915814963146,8.516173989178299,-0.8969000708990992
rolling_origin,Z11_ebm,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,8.762964625293016,13.634208003495829,-1.5758254335296018
rolling_origin,Z11_ebm,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.90862095085193,16.78264065553751,-2.8367346278585663
rolling_origin,Z12_ngboost,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,15.493840320178442,21.499495678091385,-8.639252041680988
rolling_origin,Z12_ngboost,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.442509113666616,14.973182731280838,-1.3418405207200086
rolling_origin,Z12_ngboost,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.179924992582692,6.441975171177054,0.06814834216016646
rolling_origin,Z12_ngboost,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.281120328454518,11.204959673773947,-0.2818854956030068
rolling_origin,Z12_ngboost,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,8.327650119118882,15.182732079665834,-1.6737569544376576
rolling_origin,Z12_ngboost,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,4.995619240272698,8.878250233674445,-0.6121417683808955
rolling_origin,Z12_ngboost,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.069384720821434,14.420537172499442,-4.002965713672681
rolling_origin,Z12_ngboost,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,7.761766003843964,12.897050645072246,-1.5509080485602103
rolling_origin,Z12_ngboost,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.229002638669841,9.586668000052745,-0.928819756445392
rolling_origin,Z12_ngboost,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.539587944058244,11.884417429903863,-0.5633480182382091
rolling_origin,Z12_ngboost,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.1064885231603827,4.145234245823892,-1.1627891343322971
rolling_origin,Z12_ngboost,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,4.9790582887080825,9.267214467264928,-0.9271151416593423
rolling_origin,Z12_ngboost,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.335338059835427,12.41364775846032,-1.2534385349686843
rolling_origin,Z12_ngboost,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.017204030910321,16.696138647491743,-3.6729906051829126
rolling_origin,Z13_residual_mlp,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,13.25593031588043,18.178515554496553,-2.807916594051332
rolling_origin,Z13_residual_mlp,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,8.284747227440201,16.851135438003162,-4.671377502889225
rolling_origin,Z13_residual_mlp,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,5.976891257587829,8.3328131647787,-1.2752178591068168
rolling_origin,Z13_residual_mlp,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,8.528065141443822,13.219377893543964,-1.3654596211026877
rolling_origin,Z13_residual_mlp,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,8.437862921242816,14.86348826776385,0.2287072868461786
rolling_origin,Z13_residual_mlp,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,6.638826013980594,10.075592745643085,-2.2379323373332443
rolling_origin,Z13_residual_mlp,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.580764415067202,14.185083600666633,-1.2886475991682884
rolling_origin,Z13_residual_mlp,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.593916818959181,13.68418003286848,-1.5967918173889855
rolling_origin,Z13_residual_mlp,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,6.658095860433687,10.136948061084501,-1.688018254744439
rolling_origin,Z13_residual_mlp,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,8.615509517417605,13.518468048250371,-3.7702846404360733
rolling_origin,Z13_residual_mlp,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,8.409834463643898,9.759009453210354,-6.920294982068252
rolling_origin,Z13_residual_mlp,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,6.749883143613557,10.310137185826777,-3.124416303762209
rolling_origin,Z13_residual_mlp,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.834603466246066,12.60564672660242,0.1921471876449487
rolling_origin,Z13_residual_mlp,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.196349753152928,16.26268989979375,-2.8773507354105567
rolling_origin,Z14_enfs_replica,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,14.375759322025635,19.48061872842388,-3.9954682961877572
rolling_origin,Z14_enfs_replica,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,9.102862347370452,18.803748032731573,-4.555286263174712
rolling_origin,Z14_enfs_replica,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,5.6228733939642845,7.854183296084126,0.3359446613353862
rolling_origin,Z14_enfs_replica,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,7.757969628895294,11.31790750586308,1.329252129178951
rolling_origin,Z14_enfs_replica,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.745834037758081,16.678911566017614,-1.4484486242043988
rolling_origin,Z14_enfs_replica,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,6.400010482866054,9.913262733933903,0.045121670964710286
rolling_origin,Z14_enfs_replica,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,8.855772962451281,12.038842794158008,-3.4222647813947096
rolling_origin,Z14_enfs_replica,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,9.362070678065223,15.301927864640568,-1.6090732983416107
rolling_origin,Z14_enfs_replica,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,6.280234116803312,9.595822170546953,-0.11096871340481333
rolling_origin,Z14_enfs_replica,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,7.195538400466489,10.580435836057461,0.19505197112257855
rolling_origin,Z14_enfs_replica,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,4.289865550656349,5.697981912354988,-2.0929122863933536
rolling_origin,Z14_enfs_replica,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,6.009896386425647,9.510529816061005,-1.1807744379114289
rolling_origin,Z14_enfs_replica,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,8.692369233233556,13.627489769022757,0.43758015687763485
rolling_origin,Z14_enfs_replica,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.593223014815026,16.95716962666658,-2.37690908887966
spatiotemporal_leave_profile_out,B1_persistence_last_rate,transition,accelerating,43,31,9,3,ELIGIBLE_SUPPORT,11.27888767034752,15.725818687687536,-1.9616946829339086
spatiotemporal_leave_profile_out,B1_persistence_last_rate,transition,decelerating,22,20,7,4,ELIGIBLE_SUPPORT,14.553451420996783,27.957865166939758,-12.129488832353946
spatiotemporal_leave_profile_out,B1_persistence_last_rate,transition,stable,179,77,13,4,ELIGIBLE_SUPPORT,4.376648969345951,5.258096382091199,1.0451401822557718
spatiotemporal_leave_profile_out,B1_persistence_last_rate,transition,volatile_or_gap,22,20,11,3,ELIGIBLE_SUPPORT,8.752361913406817,17.25334276601809,-0.7106745991435953
spatiotemporal_leave_profile_out,B1_persistence_last_rate,horizon,91_150,42,31,5,2,ELIGIBLE_SUPPORT,10.203157759571836,20.97371570504093,-6.449471805330463
spatiotemporal_leave_profile_out,B1_persistence_last_rate,horizon,gt_150,224,96,14,4,ELIGIBLE_SUPPORT,6.038426798181833,9.648337492905272,0.40679214994892243
spatiotemporal_leave_profile_out,B1_persistence_last_rate,missing_campaigns,0,64,35,5,2,ELIGIBLE_SUPPORT,10.185430966553291,19.441836622802512,-3.622786103216127
spatiotemporal_leave_profile_out,B1_persistence_last_rate,missing_campaigns,1,190,85,14,4,ELIGIBLE_SUPPORT,5.6414173438702475,8.748006462412434,0.2081267693554835
spatiotemporal_leave_profile_out,B1_persistence_last_rate,missing_campaigns,ge_2,12,12,10,2,DESCRIPTIVE_LOW_SUPPORT,4.783612624999189,7.051174988857114,1.0464875160807863
spatiotemporal_leave_profile_out,B1_persistence_last_rate,history,3_5,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,5.151665111022712,5.151665111022712,5.151665111022712
spatiotemporal_leave_profile_out,B1_persistence_last_rate,history,6_9,72,55,10,4,ELIGIBLE_SUPPORT,5.236859827639084,7.4991318169634855,-0.693609603818052
spatiotemporal_leave_profile_out,B1_persistence_last_rate,history,ge_10,193,89,14,4,ELIGIBLE_SUPPORT,7.248366093231663,13.514972453037744,-0.6993168283494495
spatiotemporal_leave_profile_out,B1_persistence_last_rate,pooled_transition,transition,87,49,14,4,ELIGIBLE_SUPPORT,11.468046703239342,19.87865498947887,-4.216511113323034
spatiotemporal_leave_profile_out,B3_profile_robust_trend,transition,accelerating,43,31,9,3,ELIGIBLE_SUPPORT,17.098578683850874,21.431776244175815,-7.694176918969961
spatiotemporal_leave_profile_out,B3_profile_robust_trend,transition,decelerating,22,20,7,4,ELIGIBLE_SUPPORT,15.402013591171174,28.93770703848115,-15.227459255236631
spatiotemporal_leave_profile_out,B3_profile_robust_trend,transition,stable,179,77,13,4,ELIGIBLE_SUPPORT,5.009338025183105,6.083255873538065,0.51610589800241
spatiotemporal_leave_profile_out,B3_profile_robust_trend,transition,volatile_or_gap,22,20,11,3,ELIGIBLE_SUPPORT,8.133818061536106,16.95995960508044,-1.4648885130549283
spatiotemporal_leave_profile_out,B3_profile_robust_trend,horizon,91_150,42,31,5,2,ELIGIBLE_SUPPORT,14.360982940113896,24.2960619812514,-9.539597070332329
spatiotemporal_leave_profile_out,B3_profile_robust_trend,horizon,gt_150,224,96,14,4,ELIGIBLE_SUPPORT,6.904184833875626,10.842422678896396,-0.9153358291148812
spatiotemporal_leave_profile_out,B3_profile_robust_trend,missing_campaigns,0,64,35,5,2,ELIGIBLE_SUPPORT,12.665694320484423,21.273320323181473,-6.461652586566452
spatiotemporal_leave_profile_out,B3_profile_robust_trend,missing_campaigns,1,190,85,14,4,ELIGIBLE_SUPPORT,6.726035254940263,10.642827192807886,-1.0560888663377301
spatiotemporal_leave_profile_out,B3_profile_robust_trend,missing_campaigns,ge_2,12,12,10,2,DESCRIPTIVE_LOW_SUPPORT,5.095629276939203,7.30776343405501,0.7086956223942078
spatiotemporal_leave_profile_out,B3_profile_robust_trend,history,3_5,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,4.969559194043246,4.969559194043246,4.969559194043246
spatiotemporal_leave_profile_out,B3_profile_robust_trend,history,6_9,72,55,10,4,ELIGIBLE_SUPPORT,6.155504470903286,9.201777716621562,-2.087155587882682
spatiotemporal_leave_profile_out,B3_profile_robust_trend,history,ge_10,193,89,14,4,ELIGIBLE_SUPPORT,8.816232151159813,15.270349799882768,-2.385454194519075
spatiotemporal_leave_profile_out,B3_profile_robust_trend,pooled_transition,transition,87,49,14,4,ELIGIBLE_SUPPORT,14.402611261668369,22.6166170788837,-8.023922510553133
spatiotemporal_leave_profile_out,B5_fixed_kalman,transition,accelerating,43,31,9,3,ELIGIBLE_SUPPORT,14.579297090407623,20.17912405053707,-10.629007889425027
spatiotemporal_leave_profile_out,B5_fixed_kalman,transition,decelerating,22,20,7,4,ELIGIBLE_SUPPORT,10.78585904576047,23.89188881291911,-5.891776602478689
spatiotemporal_leave_profile_out,B5_fixed_kalman,transition,stable,179,77,13,4,ELIGIBLE_SUPPORT,3.93558037915869,4.800081497019581,1.003075584588579
spatiotemporal_leave_profile_out,B5_fixed_kalman,transition,volatile_or_gap,22,20,11,3,ELIGIBLE_SUPPORT,8.136777710171954,17.325368882845964,-0.9120987637550187
spatiotemporal_leave_profile_out,B5_fixed_kalman,horizon,91_150,42,31,5,2,ELIGIBLE_SUPPORT,11.732003341896984,21.901243838680752,-8.960619617961697
spatiotemporal_leave_profile_out,B5_fixed_kalman,horizon,gt_150,224,96,14,4,ELIGIBLE_SUPPORT,5.602377370659703,9.601353497110972,-0.22694662369049487
spatiotemporal_leave_profile_out,B5_fixed_kalman,missing_campaigns,0,64,35,5,2,ELIGIBLE_SUPPORT,10.69714147861566,19.6863709549154,-6.8280500176985015
spatiotemporal_leave_profile_out,B5_fixed_kalman,missing_campaigns,1,190,85,14,4,ELIGIBLE_SUPPORT,5.242396828310422,8.96699099461541,0.03199743085058447
spatiotemporal_leave_profile_out,B5_fixed_kalman,missing_campaigns,ge_2,12,12,10,2,DESCRIPTIVE_LOW_SUPPORT,5.583684948088675,7.718207093465466,0.31113513416925126
spatiotemporal_leave_profile_out,B5_fixed_kalman,history,3_5,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,3.634708052557251,3.634708052557251,3.634708052557251
spatiotemporal_leave_profile_out,B5_fixed_kalman,history,6_9,72,55,10,4,ELIGIBLE_SUPPORT,5.048339733911593,8.029064754811449,-0.9132372879639225
spatiotemporal_leave_profile_out,B5_fixed_kalman,history,ge_10,193,89,14,4,ELIGIBLE_SUPPORT,7.153168406700802,13.684228514747955,-1.8915217149234034
spatiotemporal_leave_profile_out,B5_fixed_kalman,pooled_transition,transition,87,49,14,4,ELIGIBLE_SUPPORT,11.990894063425758,20.530680634277346,-6.973937900027789
spatiotemporal_leave_profile_out,B6_adaptive_kalman,transition,accelerating,43,31,9,3,ELIGIBLE_SUPPORT,12.618158835246494,17.456088852506404,-8.49283185473505
spatiotemporal_leave_profile_out,B6_adaptive_kalman,transition,decelerating,22,20,7,4,ELIGIBLE_SUPPORT,10.843270142120225,24.100142511932194,-6.305984269328834
spatiotemporal_leave_profile_out,B6_adaptive_kalman,transition,stable,179,77,13,4,ELIGIBLE_SUPPORT,3.901433115320028,4.7636587931829,1.0002735097949966
spatiotemporal_leave_profile_out,B6_adaptive_kalman,transition,volatile_or_gap,22,20,11,3,ELIGIBLE_SUPPORT,8.277549402818266,17.455918922602873,-0.7397105607817053
spatiotemporal_leave_profile_out,B6_adaptive_kalman,horizon,91_150,42,31,5,2,ELIGIBLE_SUPPORT,10.832828594654798,20.90186754820055,-8.221425545637945
spatiotemporal_leave_profile_out,B6_adaptive_kalman,horizon,gt_150,224,96,14,4,ELIGIBLE_SUPPORT,5.386681190049239,9.037858601157275,0.018534710509192007
spatiotemporal_leave_profile_out,B6_adaptive_kalman,missing_campaigns,0,64,35,5,2,ELIGIBLE_SUPPORT,9.82028599218529,18.570067156592952,-5.965984819986258
spatiotemporal_leave_profile_out,B6_adaptive_kalman,missing_campaigns,1,190,85,14,4,ELIGIBLE_SUPPORT,5.125129898834117,8.574069972014259,0.15864638600960218
spatiotemporal_leave_profile_out,B6_adaptive_kalman,missing_campaigns,ge_2,12,12,10,2,DESCRIPTIVE_LOW_SUPPORT,4.943533605682514,7.119480905137638,0.877676447880118
