point_id,profile_label,figure_order,distance_label_as_printed_km,distance_value_from_label_km,method,observation_interval_label,source_pixel_x,source_pixel_y,signed_displacement_mm,digitization_envelope_half_width_mm,reading_status,reading_envelope_interpretation,source_file,source_sha256,pdf_page,provenance,eligible_as_t1_time_series,mapped_synthetic_point_id,input_table,input_row_number,input_table_sha256,origin_class,provenance_hash,reading_priority
SUP01-P5-LEVELING-2011_2016-018,5,18,0.900000000,0.900000000,leveling,2011-2016,665.913043478,345.000000000,-265.400000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,19,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2011_2016-019,5,19,0.950000000,0.950000000,leveling,2011-2016,698.260869565,375.500000000,-297.200000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,20,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2011_2016-020,5,20,1.000000000,1.000000000,leveling,2011-2016,730.608695652,385.500000000,-307.700000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,21,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2011_2016-021,5,21,1.050000000,1.050000000,leveling,2011-2016,762.956521739,374.500000000,-296.200000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,22,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2011_2016-022,5,22,1.100000000,1.100000000,leveling,2011-2016,795.304347826,357.000000000,-277.900000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,23,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2011_2016-023,5,23,1.150000000,1.150000000,leveling,2011-2016,827.652173913,307.000000000,-225.700000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,24,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2011_2016-024,5,24,1.200000000,1.200000000,leveling,2011-2016,860.000000000,243.000000000,-158.800000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,25,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-001,5,1,0.000000000,0.000000000,leveling,2015-2016,116.000000000,144.500000000,-55.900000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,26,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-002,5,2,0.100000000,0.100000000,leveling,2015-2016,148.347826087,138.500000000,-49.600000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,27,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-003,5,3,0.150000000,0.150000000,leveling,2015-2016,180.695652174,131.000000000,-41.800000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,28,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-004,5,4,0.200000000,0.200000000,leveling,2015-2016,213.043478261,124.500000000,-35.000000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,29,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-005,5,5,0.250000000,0.250000000,leveling,2015-2016,245.391304348,118.500000000,-28.700000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,30,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-006,5,6,0.300000000,0.300000000,leveling,2015-2016,277.739130435,114.500000000,-24.600000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,31,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-007,5,7,0.350000000,0.350000000,leveling,2015-2016,310.086956522,110.500000000,-20.400000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,32,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-008,5,8,0.400000000,0.400000000,leveling,2015-2016,342.434782609,109.500000000,-19.300000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,33,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-009,5,9,0.450000000,0.450000000,leveling,2015-2016,374.782608696,108.500000000,-18.300000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,34,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-010,5,10,0.500000000,0.500000000,leveling,2015-2016,407.130434783,106.000000000,-15.700000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,35,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-011,5,11,0.550000000,0.550000000,leveling,2015-2016,439.478260870,107.500000000,-17.200000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,36,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-012,5,12,0.600000000,0.600000000,leveling,2015-2016,471.826086957,108.500000000,-18.300000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,37,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-013,5,13,0.650000000,0.650000000,leveling,2015-2016,504.173913043,109.000000000,-18.800000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,38,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-014,5,14,0.700000000,0.700000000,leveling,2015-2016,536.521739130,108.500000000,-18.300000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,39,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-015,5,15,0.750000000,0.750000000,leveling,2015-2016,568.869565217,112.500000000,-22.500000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,40,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-016,5,16,0.800000000,0.800000000,leveling,2015-2016,601.217391304,112.500000000,-22.500000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,41,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-017,5,17,0.850000000,0.850000000,leveling,2015-2016,633.565217391,115.500000000,-25.600000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,42,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-018,5,18,0.900000000,0.900000000,leveling,2015-2016,665.913043478,120.500000000,-30.800000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,43,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-019,5,19,0.950000000,0.950000000,leveling,2015-2016,698.260869565,124.500000000,-35.000000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,44,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-020,5,20,1.000000000,1.000000000,leveling,2015-2016,730.608695652,129.500000000,-40.200000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,45,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-021,5,21,1.050000000,1.050000000,leveling,2015-2016,762.956521739,132.500000000,-43.400000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,46,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-022,5,22,1.100000000,1.100000000,leveling,2015-2016,795.304347826,135.500000000,-46.500000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,47,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-023,5,23,1.150000000,1.150000000,leveling,2015-2016,827.652173913,136.500000000,-47.500000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,48,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-LEVELING-2015_2016-024,5,24,1.200000000,1.200000000,leveling,2015-2016,860.000000000,132.500000000,-43.400000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,49,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-001,5,1,0.000000000,0.000000000,radar,2011-2016,116.000000000,315.500000000,-234.600000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,50,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-002,5,2,0.100000000,0.100000000,radar,2011-2016,148.347826087,269.500000000,-186.500000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,51,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-003,5,3,0.150000000,0.150000000,radar,2011-2016,180.695652174,238.500000000,-154.100000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,52,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-004,5,4,0.200000000,0.200000000,radar,2011-2016,213.043478261,230.500000000,-145.700000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,53,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-005,5,5,0.250000000,0.250000000,radar,2011-2016,245.391304348,218.500000000,-133.200000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,54,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-006,5,6,0.300000000,0.300000000,radar,2011-2016,277.739130435,211.500000000,-125.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,55,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-007,5,7,0.350000000,0.350000000,radar,2011-2016,310.086956522,210.500000000,-124.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,56,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-008,5,8,0.400000000,0.400000000,radar,2011-2016,342.434782609,208.500000000,-122.800000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,57,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-009,5,9,0.450000000,0.450000000,radar,2011-2016,374.782608696,209.500000000,-123.800000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,58,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-010,5,10,0.500000000,0.500000000,radar,2011-2016,407.130434783,215.500000000,-130.100000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,59,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-011,5,11,0.550000000,0.550000000,radar,2011-2016,439.478260870,223.500000000,-138.400000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,60,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
